Date,GasCons,Irradiation,Rain,Temperature,WindSpeed,PH,_LABEL
2006-11-23 14:00:00,43192.2,111,0,9.4,3.1,0,0
2006-11-23 15:00:00,49365.2,14,0,8.8,3.1,0,0
2006-11-23 16:00:00,51781.8,0,0,8.1,3.2,0,0
2006-11-23 17:00:00,52123.8,0,0,7.8,3.2,0,0
2006-11-23 18:00:00,56950.6,0,0,7.3,2.4,0,0
2006-11-23 19:00:00,56556.1,0,0,7.2,2.7,0,0
2006-11-23 20:00:00,54558.6,0,0,6.7,2.4,0,0
2006-11-23 21:00:00,50929.6,0,0,6.3,2.7,0,0
2006-11-23 22:00:00,40979.8,0,0,6.2,1.9,0,0
2006-11-23 23:00:00,36554,0,0,6.2,2.3,0,0
2006-11-24 00:00:00,30526.9,0,0,4.9,1.4,0,0
2006-11-24 01:00:00,31890.6,0,0,4.6,2.2,0,0
2006-11-24 02:00:00,30150.3,0,0,4.4,2.1,0,0
2006-11-24 03:00:00,32461.1,0,0,4.4,1.5,0,0
2006-11-24 04:00:00,37008.2,0,0,4.6,2.2,0,0
2006-11-24 05:00:00,48682.5,0,0,4.5,2.5,0,0
2006-11-24 06:00:00,64069.9,0,0,4.6,2.1,0,0
2006-11-24 07:00:00,66226.5,28,0,5.1,2.6,0,0
2006-11-24 08:00:00,66693.6,42,0,5.3,3.2,0,0
2006-11-24 09:00:00,60980.2,90,0,5.5,4.3,0,0
2006-11-24 10:00:00,59723.4,208,0,6.3,3.2,0,0
2006-11-24 11:00:00,53446.7,180,0,7,3.6,0,0
2006-11-24 12:00:00,52376.6,83,0,7.4,3,0,0
2006-11-24 13:00:00,52871.6,55,0,7.9,4.2,0,0
2006-11-24 14:00:00,53740.7,28,0,8.4,3.8,0,0
2006-11-24 15:00:00,53535.4,7,0,8,4.5,0,0
2006-11-24 16:00:00,58110.8,0,0,7.6,3.8,0,0
2006-11-24 17:00:00,57009.9,0,0,7.8,5.3,0,0
2006-11-24 18:00:00,57710.2,0,0,7.8,4,0,0
2006-11-24 19:00:00,55520.3,0,0,7.7,4.9,0,0
2006-11-24 20:00:00,54910.9,0,0,8.1,5.5,0,0
2006-11-24 21:00:00,48707.5,0,0,8.1,4.7,0,0
2006-11-24 22:00:00,40610.4,0,0,8.5,3.4,0,0
2006-11-24 23:00:00,34971,0,0,8.6,4.6,0,0
2006-11-25 00:00:00,31104.5,0,0,8.9,4.2,0,0
2006-11-25 01:00:00,29199.3,0,0,8.8,3.3,0,0
2006-11-25 02:00:00,28796.3,0,0,8.6,2.7,0,0
2006-11-25 03:00:00,28279.8,0,0,8.4,3.2,0,0
2006-11-25 04:00:00,31366.3,0,0,8.2,1.7,0,0
2006-11-25 05:00:00,39725.6,0,0,8.1,3,0,0
2006-11-25 06:00:00,48528.3,0,0,7.9,3.1,0,0
2006-11-25 07:00:00,51412.8,21,0,8,2.8,0,0
2006-11-25 08:00:00,56996.3,62,0,8.1,2.5,0,0
2006-11-25 09:00:00,54459.2,83,0,8.6,3.3,0,0
2006-11-25 10:00:00,53184.2,125,0,9.5,2.3,0,0
2006-11-25 11:00:00,50657.4,111,0,10.5,1.7,0,0
2006-11-25 12:00:00,46338.5,131,0,12.6,3.8,0,0
2006-11-25 13:00:00,42685.8,138,0,13.8,2.6,0,0
2006-11-25 14:00:00,40978.8,69,0,12.8,3.1,0,0
2006-11-25 15:00:00,43371.8,7,0,12,3.1,0,0
2006-11-25 16:00:00,45021.3,0,0,11.3,2.9,0,0
2006-11-25 17:00:00,47603.5,0,0,11.3,3.2,0,0
2006-11-25 18:00:00,47554.8,0,0,10.4,2.5,0,0
2006-11-25 19:00:00,47392.1,0,0,10.6,1.5,0,0
2006-11-25 20:00:00,44064.9,0,0,10.3,0.4,0,0
2006-11-25 21:00:00,38366.5,0,0,9.9,0.4,0,0
2006-11-25 22:00:00,34922.8,0,0,9.8,0.3,0,0
2006-11-25 23:00:00,28553.1,0,0,9.8,1.3,0,0
2006-11-26 00:00:00,25505.2,0,0,9.8,0.7,0,0
2006-11-26 01:00:00,26241.6,0,0,9.8,1.1,0,0
2006-11-26 02:00:00,23762.8,0,0,9.8,1.5,0,0
2006-11-26 03:00:00,24683,0,0,9.7,0.7,0,0
2006-11-26 04:00:00,30279.4,0,0,9.8,1.4,0,0
2006-11-26 05:00:00,38721.3,0,0,9.8,1.6,0,0
2006-11-26 06:00:00,40206.6,0,0,9.6,0.9,0,0
2006-11-26 07:00:00,41317.8,21,0,9.5,0.6,0,0
2006-11-26 08:00:00,43988.7,35,0,10.1,0.8,0,0
2006-11-26 09:00:00,45131.8,83,0,10.3,1.4,0,0
2006-11-26 10:00:00,46729.4,111,0,10.9,1.6,0,0
2006-11-26 11:00:00,46744.4,90,0,11.1,1.7,0,0
2006-11-26 12:00:00,48004.4,76,0,11.1,1.9,0,0
2006-11-26 13:00:00,43722.6,55,0,11.1,1.5,0,0
2006-11-26 14:00:00,43910.8,21,0,11.1,2.2,0,0
2006-11-26 15:00:00,43019.2,0,0,10.8,2.3,0,0
2006-11-26 16:00:00,44103.2,0,0,10.4,2.2,0,0
2006-11-26 17:00:00,43980.9,0,0,9.9,3.8,0,0
2006-11-26 18:00:00,47428.9,0,0,10,2.7,0,0
2006-11-26 19:00:00,46760.5,0,0,9.9,2.4,0,0
2006-11-26 20:00:00,45183.3,0,0,9.8,1.9,0,0
2006-11-26 21:00:00,39578.9,0,0,9.5,1.5,0,0
2006-11-26 22:00:00,35980.7,0,0.1,9.4,2,0,0
2006-11-26 23:00:00,28368.9,0,0,9.2,1.5,0,0
2006-11-27 00:00:00,27291.3,0,0,9.3,0.8,0,0
2006-11-27 01:00:00,24546.7,0,0,9.3,1.4,0,0
2006-11-27 02:00:00,23878.6,0,0,9.2,0.3,0,0
2006-11-27 03:00:00,26173.3,0,0,9.3,0.7,0,0
2006-11-27 04:00:00,30391.4,0,0,9.3,0.8,0,0
2006-11-27 05:00:00,39015.7,0,0,9.3,0.9,0,0
2006-11-27 06:00:00,54633.7,0,0,9.4,0.7,0,0
2006-11-27 07:00:00,52181.7,7,0,9.5,0.5,0,0
2006-11-27 08:00:00,52837.6,28,0,9.9,1.7,0,0
2006-11-27 09:00:00,48989.3,55,0,9.8,1.5,0,0
2006-11-27 10:00:00,47554.8,69,0,10.2,1.2,0,0
2006-11-27 11:00:00,45238.3,62,0,10.3,1.9,0,0
2006-11-27 12:00:00,44835.6,62,0,10.7,1.5,0,0
2006-11-27 13:00:00,47971.1,48,0,10.8,2.4,0,0
2006-11-27 14:00:00,44368.6,14,0,10.3,3.3,0,0
2006-11-27 15:00:00,48057.7,0,0,10.2,2.1,0,0
2006-11-27 16:00:00,48096.7,0,0,10,2.6,0,0
2006-11-27 17:00:00,49837,0,0,9.6,2.6,0,0
2006-11-27 18:00:00,50916.3,0,0,9.4,1.5,0,0
2006-11-27 19:00:00,49969.7,0,0,9.3,1.9,0,0
2006-11-27 20:00:00,54786.8,0,0,9.1,2.6,0,0
2006-11-27 21:00:00,49634.5,0,0,9.1,2.3,0,0
2006-11-27 22:00:00,37783.2,0,0,8.7,1.7,0,0
2006-11-27 23:00:00,31197.2,0,0,8.8,0.5,0,0
2006-11-28 00:00:00,26715.8,0,0,9,2.4,0,0
2006-11-28 01:00:00,26813.1,0,0,8.7,0.8,0,0
2006-11-28 02:00:00,26562,0,0,8.5,1.6,0,0
2006-11-28 03:00:00,28259.1,0,0,8.4,1.2,0,0
2006-11-28 04:00:00,32334.5,0,0.1,8.4,1.7,0,0
2006-11-28 05:00:00,44585.3,0,0,8,2.8,0,0
2006-11-28 06:00:00,54329.4,0,0,7.8,3.4,0,0
2006-11-28 07:00:00,52622.3,7,0,7.7,2.4,0,0
2006-11-28 08:00:00,58521,21,0,7.7,2.6,0,0
2006-11-28 09:00:00,52593.7,35,0,8.3,2.1,0,0
2006-11-28 10:00:00,51346.2,62,0,8.7,3.3,0,0
2006-11-28 11:00:00,45076,76,0,9.3,3.7,0,0
2006-11-28 12:00:00,45819.5,55,0,9.3,4.4,0,0
2006-11-28 13:00:00,44382.1,28,0,9.5,4,0,0
2006-11-28 14:00:00,48526.2,21,0,9.5,4.4,0,0
2006-11-28 15:00:00,49152.1,7,0,9.3,4.2,0,0
2006-11-28 16:00:00,50642.4,0,0,8.9,4.3,0,0
2006-11-28 17:00:00,53547.9,0,0,8.8,5.3,0,0
2006-11-28 18:00:00,53995.3,0,0,9,5,0,0
2006-11-28 19:00:00,53672.4,0,0,9.2,4.6,0,0
2006-11-28 20:00:00,52286.8,0,0,9.1,6.2,0,0
2006-11-28 21:00:00,55052.5,0,0,8.9,4.5,0,1
2006-11-28 22:00:00,37916.2,0,0,8.9,4,0,1
2006-11-28 23:00:00,26409.3,0,0,8.8,4,0,0
2006-11-29 00:00:00,26622.8,0,0,8.8,3,0,0
2006-11-29 01:00:00,26651.8,0,0,8.7,2.3,0,0
2006-11-29 02:00:00,25389.3,0,0,8.4,0.8,0,0
2006-11-29 03:00:00,26752.3,0,0,8.6,2.2,0,0
2006-11-29 04:00:00,31482.2,0,0,8.4,4.3,0,0
2006-11-29 05:00:00,47634.2,0,0,8.2,3.1,0,0
2006-11-29 06:00:00,56101.5,0,0,7.9,2.3,0,0
2006-11-29 07:00:00,56277.8,21,0,7.9,3,0,0
2006-11-29 08:00:00,55453.8,69,0,8.2,2.5,0,0
2006-11-29 09:00:00,53911.3,55,0,8.3,3.5,0,0
2006-11-29 10:00:00,50433.2,55,0,8.3,4.1,0,0
2006-11-29 11:00:00,48842,69,0,8.6,3.9,0,0
2006-11-29 12:00:00,48689.3,111,0,9,4.4,0,0
2006-11-29 13:00:00,49691.1,83,0,9.6,4.3,0,0
2006-11-29 14:00:00,49770.8,48,0,9.6,3.2,0,0
2006-11-29 15:00:00,50671.3,0,0,9.3,3.3,0,0
2006-11-29 16:00:00,49264,0,0,9.2,3.3,0,0
2006-11-29 17:00:00,50691,0,0,9,3.3,0,0
2006-11-29 18:00:00,54581.5,0,0,8.9,4.6,0,0
2006-11-29 19:00:00,53476.4,0,0,9.1,5.4,0,0
2006-11-29 20:00:00,56824.7,0,0,9,5,0,0
2006-11-29 21:00:00,48816.6,0,0,9.2,6.1,0,0
2006-11-29 22:00:00,40958.4,0,0,9.4,7.2,0,0
2006-11-29 23:00:00,31019,0,0,9.9,4.1,0,0
2006-11-30 00:00:00,27756.2,0,0,10,4.4,0,0
2006-11-30 01:00:00,26371.1,0,0,10,4.4,0,0
2006-11-30 02:00:00,26026.7,0,0,9.7,0.2,0,0
2006-11-30 03:00:00,26769.5,0,0,9.9,1.9,0,0
2006-11-30 04:00:00,30595.2,0,0,9.9,2.5,0,0
2006-11-30 05:00:00,46612.4,0,0,9.7,3.5,0,0
2006-11-30 06:00:00,54042.9,0,0,9.8,3,0,0
2006-11-30 07:00:00,57124.7,7,0,9.8,2.5,0,0
2006-11-30 08:00:00,53208.1,21,0,9.9,2.8,0,0
2006-11-30 09:00:00,42877.9,35,0,10,1.8,0,1
2006-11-30 10:00:00,47874.6,55,0,10.3,2.1,0,0
2006-11-30 11:00:00,47655,69,0,10.2,2.3,0,0
2006-11-30 12:00:00,47411.8,55,0,10.2,2,0,0
2006-11-30 13:00:00,46450.1,28,0,10.1,1.7,0,0
2006-11-30 14:00:00,47172.5,21,0,10,1.8,0,0
2006-11-30 15:00:00,47469.3,7,0,9.7,1.6,0,0
2006-11-30 16:00:00,49054.4,0,0,9.6,1.8,0,0
2006-11-30 17:00:00,50113.1,0,0,9.3,1.1,0,0
2006-11-30 18:00:00,50302.3,0,0,9.3,1.9,0,0
2006-11-30 19:00:00,52506.8,0,0,8.9,1.9,0,0
2006-11-30 20:00:00,55065,0,0,8.5,1.6,0,0
2006-11-30 21:00:00,50359.5,0,0,8.1,2.5,0,0
2006-11-30 22:00:00,38386.9,0,0,7.6,2.4,0,0
2006-11-30 23:00:00,31202.2,0,0,7.3,2.7,0,0
2006-12-01 00:00:00,25643.2,0,0,7.4,1.6,0,0
2006-12-01 01:00:00,25641.1,0,0,8.6,3.8,0,0
2006-12-01 02:00:00,26708.3,0,0,8.3,4.4,0,0
2006-12-01 03:00:00,28839.5,0,0,8.2,4.9,0,0
2006-12-01 04:00:00,35531.8,0,0,8.2,5.7,0,0
2006-12-01 05:00:00,46455.4,0,0,7.9,4.7,0,0
2006-12-01 06:00:00,57497,0,0,7.7,4.7,0,0
2006-12-01 07:00:00,58538.2,28,0,8,5.5,0,0
2006-12-01 08:00:00,53088.3,131,0,8.9,5.7,0,0
2006-12-01 09:00:00,50839.1,228,0,9.8,5.8,0,0
2006-12-01 10:00:00,46476.2,277,0,10.4,6.8,0,0
2006-12-01 11:00:00,43186.9,298,0,10.8,5.7,0,0
2006-12-01 12:00:00,42266.3,256,0,10.8,6,0,0
2006-12-01 13:00:00,42450.8,180,0,10,5.9,0,0
2006-12-01 14:00:00,43537.4,83,0,9.2,4.9,0,0
2006-12-01 15:00:00,45615.7,7,0,8.1,5,0,0
2006-12-01 16:00:00,52031.8,0,0,7.3,3.9,0,0
2006-12-01 17:00:00,53414.9,0,0,6.7,3.9,0,0
2006-12-01 18:00:00,54244.6,0,0,6,2.2,0,0
2006-12-01 19:00:00,55068.6,0,0,5.6,2.7,0,0
2006-12-01 20:00:00,54370.8,0,0,5.1,2.6,0,0
2006-12-01 21:00:00,49397.4,0,0,5.2,2.4,0,0
2006-12-01 22:00:00,42652.9,0,0,5.1,3.2,0,0
2006-12-01 23:00:00,35130.2,0,0,4.3,2,0,0
2006-12-02 00:00:00,34569.4,0,0,4.3,2.8,0,0
2006-12-02 01:00:00,31908.9,0,0,4.3,2.7,0,0
2006-12-02 02:00:00,31818.7,0,0,4.6,3.7,0,0
2006-12-02 03:00:00,31748.6,0,0,5.1,4.2,0,0
2006-12-02 04:00:00,33962.1,0,0,5,5.6,0,0
2006-12-02 05:00:00,43854.6,0,0,5.1,3.8,0,0
2006-12-02 06:00:00,60044.6,0,0,5.4,4.8,0,1
2006-12-02 07:00:00,62511.6,7,0,5.6,5.3,0,0
2006-12-02 08:00:00,61076,35,0,5.8,5.4,0,0
2006-12-02 09:00:00,59905.8,42,0,5.9,5.7,0,0
2006-12-02 10:00:00,56276,55,0,5.9,5.2,0,0
2006-12-02 11:00:00,54924.8,62,0,5.8,6.7,0,0
2006-12-02 12:00:00,53304.7,69,0,5.8,4.8,0,0
2006-12-02 13:00:00,55530.3,28,0,5.6,5.5,0,0
2006-12-02 14:00:00,56094.3,14,0,5.6,3.4,0,0
2006-12-02 15:00:00,55444.5,0,0,5.6,4.5,0,0
2006-12-02 16:00:00,56134.4,0,0,5.5,3.7,0,0
2006-12-02 17:00:00,57284.2,0,0,5.5,4.7,0,0
2006-12-02 18:00:00,55846.1,0,0,5.5,3.6,0,0
2006-12-02 19:00:00,56968.1,0,0,5.4,3.1,0,0
2006-12-02 20:00:00,54946.7,0,0,5.5,2.9,0,0
2006-12-02 21:00:00,48820.2,0,0,5.6,1.5,0,0
2006-12-02 22:00:00,39319.7,0,0,5.6,2.9,0,0
2006-12-02 23:00:00,34983.2,0,0,5.5,1.9,0,0
2006-12-03 00:00:00,32081.6,0,0,5.5,2.6,0,0
2006-12-03 01:00:00,32173.9,0,0,5.4,3.2,0,0
2006-12-03 02:00:00,29805.5,0,0,5.3,2.4,0,0
2006-12-03 03:00:00,31408.5,0,0,5.2,2.4,0,0
2006-12-03 04:00:00,31827.3,0,0,5.1,2.5,0,0
2006-12-03 05:00:00,40773.5,0,0,5,2.8,0,0
2006-12-03 06:00:00,51560.1,0,0,5,2.6,0,0
2006-12-03 07:00:00,54239.6,7,0,5.1,2.5,0,0
2006-12-03 08:00:00,58801.4,14,0,5.1,2.1,0,0
2006-12-03 09:00:00,60347.1,28,0,5.2,3.1,0,0
2006-12-03 10:00:00,62299.5,55,0,5.5,2.7,0,0
2006-12-03 11:00:00,61352.5,55,0,5.5,3.9,0,0
2006-12-03 12:00:00,59230.2,55,0,5.7,3.3,0,0
2006-12-03 13:00:00,58517.8,28,0,5.5,3.5,0,0
2006-12-03 14:00:00,57019.6,14,0,5.3,4.7,0,0
2006-12-03 15:00:00,56693.8,0,0,5,4.4,0,0
2006-12-03 16:00:00,58504.2,0,0,4.4,3.6,0,0
2006-12-03 17:00:00,59185.5,0,0,4.1,4.5,0,0
2006-12-03 18:00:00,60140.8,0,0,4.2,0,0,0
2006-12-03 19:00:00,60686.2,0,0,4.5,2.5,0,0
2006-12-03 20:00:00,56837.2,0,0,4.4,3.2,0,0
2006-12-03 21:00:00,53554.3,0,0,4.4,3.2,0,0
2006-12-03 22:00:00,44804.5,0,0,4.5,3.5,0,0
2006-12-03 23:00:00,37470.3,0,0,4.5,2.5,0,0
2006-12-04 00:00:00,35956.3,0,0,4.7,2.4,0,0
2006-12-04 01:00:00,32313.7,0,0,4.8,1.5,0,0
2006-12-04 02:00:00,32414.6,0,0,4.8,1.1,0,0
2006-12-04 03:00:00,33573,0,0,4.8,1.2,0,0
2006-12-04 04:00:00,39708.4,0,0,4.7,1.5,0,0
2006-12-04 05:00:00,51315.5,0,0,4.3,1.6,0,0
2006-12-04 06:00:00,68932.4,0,0,4.6,2,0,0
2006-12-04 07:00:00,76470.5,21,0,4.4,1.5,0,0
2006-12-04 08:00:00,64133.5,76,0,4.8,1.2,0,0
2006-12-04 09:00:00,62755.9,221,0,5.8,0.9,0,0
2006-12-04 10:00:00,57702.3,152,0,6.5,1.3,0,0
2006-12-04 11:00:00,55993.5,138,0,6.9,1.3,0,0
2006-12-04 12:00:00,56828.9,235,0,8.3,1.3,0,0
2006-12-04 13:00:00,55155.5,55,0,7.9,2,0,0
2006-12-04 14:00:00,58073.2,42,0,7.9,0.9,0,0
2006-12-04 15:00:00,58152.6,7,0,6.8,1.9,0,0
2006-12-04 16:00:00,59459.4,0,0,7,2.3,0,0
2006-12-04 17:00:00,63151.4,0,0,7.2,3.3,0,0
2006-12-04 18:00:00,60837.5,0,0,7.1,2.4,0,0
2006-12-04 19:00:00,62713.3,0,0,6.6,1.9,0,0
2006-12-04 20:00:00,59647.6,0,0,6.4,1.9,0,0
2006-12-04 21:00:00,53378.4,0,0,6.5,3.1,0,0
2006-12-04 22:00:00,46470.8,0,0.8,6.2,1.6,0,0
2006-12-04 23:00:00,38538.6,0,0,6.3,2.3,0,0
2006-12-05 00:00:00,34916.3,0,0,9.1,5.5,0,0
2006-12-05 01:00:00,31255.8,0,0,9.5,4.5,0,0
2006-12-05 02:00:00,31846.6,0,0,8.9,3.2,0,0
2006-12-05 03:00:00,30853.8,0,0,8.1,1.9,0,0
2006-12-05 04:00:00,37754.9,0,0,8.1,3,0,0
2006-12-05 05:00:00,50408.8,0,0,7.4,2.3,0,0
2006-12-05 06:00:00,64877.1,0,0.1,7.9,1.9,0,0
2006-12-05 07:00:00,64485.1,14,0,8.4,2.5,0,0
2006-12-05 08:00:00,67836.6,42,0.7,8.8,0.6,0,0
2006-12-05 09:00:00,59240.6,76,0.7,8.9,1.7,0,0
2006-12-05 10:00:00,51025.4,111,0,9.6,1.6,0,0
2006-12-05 11:00:00,49574.8,111,0,10.5,1.4,0,0
2006-12-05 12:00:00,51601.6,111,0,10.9,1.7,0,0
2006-12-05 13:00:00,51847.7,83,0,10.9,2,0,0
2006-12-05 14:00:00,51658.8,42,0,10.6,2.9,0,0
2006-12-05 15:00:00,52746.4,7,0,10,2.9,0,0
2006-12-05 16:00:00,51471.1,0,0,9.4,3.1,0,0
2006-12-05 17:00:00,53476,0,0,8.4,2.4,0,0
2006-12-05 18:00:00,56567.2,0,0,7.5,1.3,0,0
2006-12-05 19:00:00,58680.5,0,0,7.2,1.3,0,0
2006-12-05 20:00:00,58151.9,0,0,6.4,2.2,0,0
2006-12-05 21:00:00,53460.6,0,0,5.9,1.7,0,0
2006-12-05 22:00:00,44388.9,0,0,5.2,1.4,0,0
2006-12-05 23:00:00,34099.4,0,0,6.9,2.5,0,0
2006-12-06 00:00:00,32418.2,0,0,7.4,3.4,0,0
2006-12-06 01:00:00,30046.2,0,0,7.5,2.8,0,0
2006-12-06 02:00:00,29958.3,0,0,7.5,3,0,0
2006-12-06 03:00:00,32070.2,0,0,7.2,2.8,0,0
2006-12-06 04:00:00,35156.7,0,0,7.1,1.3,0,0
2006-12-06 05:00:00,47977.9,0,0,6.8,1,0,0
2006-12-06 06:00:00,65175.3,0,0,5.6,1.7,0,0
2006-12-06 07:00:00,67208.9,35,0,5.6,2.7,0,0
2006-12-06 08:00:00,73630.8,42,0,6.3,1.5,0,0
2006-12-06 09:00:00,60468,83,0,6.9,1.9,0,0
2006-12-06 10:00:00,53843,138,0,7.7,3.3,0,0
2006-12-06 11:00:00,53646.3,104,0,7.8,1.9,0,0
2006-12-06 12:00:00,51600.2,180,0,9.2,1.6,0,0
2006-12-06 13:00:00,47823.8,173,0,11,2.6,0,0
2006-12-06 14:00:00,44960.5,76,0,11.3,2.6,0,0
2006-12-06 15:00:00,44253,7,0,10,2,0,0
2006-12-06 16:00:00,52227.8,0,0,8.9,3.9,0,0
2006-12-06 17:00:00,58252.4,0,0,7.8,5.8,0,0
2006-12-06 18:00:00,57453.4,0,0,7.4,4.9,0,0
2006-12-06 19:00:00,61309.2,0,0,7.7,4.8,0,0
2006-12-06 20:00:00,59225.5,0,0,7.2,2,0,0
2006-12-06 21:00:00,50078.7,0,0,8.6,5.8,0,0
2006-12-06 22:00:00,42854.6,0,0,9.3,4.6,0,0
2006-12-06 23:00:00,38584,0,0,9.4,5.2,0,0
2006-12-07 00:00:00,28167.2,0,0,9.3,2,0,0
2006-12-07 01:00:00,26214.8,0,0,8.8,2.9,0,0
2006-12-07 02:00:00,27218.3,0,0,8.6,4.8,0,0
2006-12-07 03:00:00,28414.3,0,0,8.3,3.8,0,0
2006-12-07 04:00:00,34607.3,0,0,7.9,4.7,0,0
2006-12-07 05:00:00,48025.8,0,0.2,7.4,4.7,0,0
2006-12-07 06:00:00,62110.3,0,0.3,7.2,3.2,0,0
2006-12-07 07:00:00,63155.4,7,0.1,7.1,2.2,0,0
2006-12-07 08:00:00,66389.6,62,0,7.6,1,0,0
2006-12-07 09:00:00,62653.2,62,0,8.2,1.1,0,0
2006-12-07 10:00:00,51780.8,76,0,8.6,1.5,0,0
2006-12-07 11:00:00,47467.2,83,0,9.1,2.2,0,0
2006-12-07 12:00:00,45912.9,97,0,9.1,2.7,0,0
2006-12-07 13:00:00,50057.6,55,0,9.2,3.3,0,0
2006-12-07 14:00:00,52426.3,48,0,9.6,4.2,0,0
2006-12-07 15:00:00,50414.9,7,0,8.9,4,0,0
2006-12-07 16:00:00,54118.7,0,0,8.4,4,0,0
2006-12-07 17:00:00,55888,0,0,7.9,3.2,0,0
2006-12-07 18:00:00,55338.3,0,0,8.1,2,0,0
2006-12-07 19:00:00,53696,0,0,7.4,1.6,0,0
2006-12-07 20:00:00,51524.3,0,0,7,1,0,0
2006-12-07 21:00:00,47094.5,0,0,6.2,1.8,0,0
2006-12-07 22:00:00,43025.9,0,0,5.8,3.7,0,0
2006-12-07 23:00:00,38759.9,0,0,5.4,1.7,0,0
2006-12-08 00:00:00,28962.9,0,0,4.7,0.7,1,0
2006-12-08 01:00:00,31361.7,0,0,4.1,2,1,0
2006-12-08 02:00:00,31008,0,0,3.8,2.3,1,0
2006-12-08 03:00:00,33466.8,0,0,4.1,1.5,1,0
2006-12-08 04:00:00,38778.9,0,0,4.4,2.8,1,0
2006-12-08 05:00:00,45045.9,0,0,5.5,2.4,1,0
2006-12-08 06:00:00,52870.5,0,0,5.7,1.9,1,0
2006-12-08 07:00:00,54005.3,14,0,5.8,0.9,1,0
2006-12-08 08:00:00,58686.9,35,0,6,1,1,0
2006-12-08 09:00:00,63023.4,62,0,6.3,1.3,1,0
2006-12-08 10:00:00,58812.5,221,0,6.9,1.5,1,0
2006-12-08 11:00:00,54434.9,277,0,8.4,0.6,1,0
2006-12-08 12:00:00,48513.7,249,0,10.7,0.4,1,0
2006-12-08 13:00:00,45962.6,180,0,12.8,1.3,1,0
2006-12-08 14:00:00,43841,83,0,14.8,5.6,1,0
2006-12-08 15:00:00,41855.7,7,0,14.6,5.2,1,0
2006-12-08 16:00:00,39461.6,0,0,13.7,4.5,1,0
2006-12-08 17:00:00,41513.5,0,0,13.4,5,1,0
2006-12-08 18:00:00,41358.2,0,0,13,4.4,1,0
2006-12-08 19:00:00,40382.9,0,0,12.8,5.1,1,0
2006-12-08 20:00:00,43317.1,0,0,12.3,3.9,1,0
2006-12-08 21:00:00,37912,0,0,12.5,4,1,0
2006-12-08 22:00:00,33292.2,0,0,12.6,3.7,1,0
2006-12-08 23:00:00,27987.3,0,0,12.4,5.1,1,0
2006-12-09 00:00:00,27345.7,0,0,11,2.9,0,0
2006-12-09 01:00:00,24215.9,0,0,12,3.9,0,0
2006-12-09 02:00:00,24641.5,0,0,11.3,5,0,0
2006-12-09 03:00:00,24679.8,0,0,11.2,4.3,0,0
2006-12-09 04:00:00,26544.5,0,0,10.5,3.2,0,0
2006-12-09 05:00:00,34619.8,0,0,9.9,2.1,0,0
2006-12-09 06:00:00,45122.5,0,0,10.6,4.1,0,0
2006-12-09 07:00:00,46197.2,21,0,10.3,3.3,0,0
2006-12-09 08:00:00,49123.1,35,0,10.4,3.8,0,0
2006-12-09 09:00:00,48487.9,62,0,10.8,2.6,0,0
2006-12-09 10:00:00,46483.3,48,0,11.3,2.8,0,0
2006-12-09 11:00:00,47898.2,28,0,11.6,3.7,0,0
2006-12-09 12:00:00,46231.5,21,0,12.5,4.2,0,0
2006-12-09 13:00:00,44820.3,14,0,13.1,5.3,0,0
2006-12-09 14:00:00,42627.5,7,0,12.9,3.9,0,0
2006-12-09 15:00:00,42303.9,0,0,12.9,4.4,0,0
2006-12-09 16:00:00,42131.8,0,0,12.8,4.4,0,0
2006-12-09 17:00:00,40008.8,0,0.7,9.2,6.6,0,0
2006-12-09 18:00:00,48180.3,0,3.6,6.7,7,0,0
2006-12-09 19:00:00,53576.2,0,0.5,5.8,9.1,0,0
2006-12-09 20:00:00,49999.7,0,0.7,5.2,10.6,0,0
2006-12-09 21:00:00,47303.8,0,0.2,5.1,7.9,0,0
2006-12-09 22:00:00,39304.3,0,0,5.1,6,0,0
2006-12-09 23:00:00,37222.1,0,0,5.2,5.7,0,0
2006-12-10 00:00:00,30972.5,0,0,5.2,4.6,0,0
2006-12-10 01:00:00,30685.3,0,0,5.3,7.1,0,0
2006-12-10 02:00:00,28680.7,0,0,5.4,5.8,0,0
2006-12-10 03:00:00,31439.3,0,0,5.7,5.6,0,0
2006-12-10 04:00:00,32353.1,0,0,5.7,4.3,0,0
2006-12-10 05:00:00,39196.3,0,0,5.3,5.3,0,0
2006-12-10 06:00:00,50069.1,0,0,5.6,5.9,0,0
2006-12-10 07:00:00,52073,14,0,6,5.2,0,0
2006-12-10 08:00:00,56880.8,62,0,6,4.3,0,0
2006-12-10 09:00:00,58799.9,145,0,6.5,5,0,0
2006-12-10 10:00:00,57738.8,249,0,7.1,5.5,0,0
2006-12-10 11:00:00,54069,152,0,7.3,6.1,0,0
2006-12-10 12:00:00,55756,118,0,7.3,5.7,0,0
2006-12-10 13:00:00,53191.7,111,0,7.3,5.2,0,0
2006-12-10 14:00:00,52642.3,42,0,7.4,4.8,0,0
2006-12-10 15:00:00,52766.1,0,0,6.7,5.5,0,0
2006-12-10 16:00:00,55422.3,0,0,6.4,4.2,0,0
2006-12-10 17:00:00,56307.5,0,0,6,5.3,0,0
2006-12-10 18:00:00,58598.9,0,0,6.3,4.1,0,0
2006-12-10 19:00:00,59485.9,0,0.1,6,4.1,0,0
2006-12-10 20:00:00,54998.2,0,0,5.7,4.5,0,0
