timestamp,PV_obs,PVOUT,GHI,GTI,TEMP,SA,SE,DNI,DIF
2016-07-27 02:00:00,0,0,0,0,18.6,-141.45,-14.18,0,0
2016-07-27 03:00:00,0,0,0,0,18.5,-128.95,-6.84,0,0
2016-07-27 04:00:00,0,2.584,8,8,18.7,-117.51,1.9,0,8
2016-07-27 05:00:00,0.092,43.062,82,68,19.6,-106.73,10.72,40,75
2016-07-27 06:00:00,0.759,145.945,217,194,21.2,-96.11,20.52,148,164
2016-07-27 07:00:00,2.185,283.985,368,356,22.7,-84.98,30.54,255,238
2016-07-27 08:00:00,3.864,423.29,512,530,24.8,-72.38,40.38,332,296
2016-07-27 09:00:00,5.267,488.756,582,622,26.9,-56.86,49.44,299,356
2016-07-27 10:00:00,4.347,440.517,538,566,28.6,-36.44,56.74,161,403
2016-07-27 11:00:00,4.853,457.927,557,594,29.7,-10.08,60.72,166,413
2016-07-27 12:00:00,3.818,480.788,585,625,30.2,18.62,59.97,189,421
2016-07-27 13:00:00,4.715,295.398,376,384,30.1,43.28,54.79,75,314
2016-07-27 14:00:00,5.635,465.701,571,603,30.4,61.99,46.82,309,345
2016-07-27 15:00:00,4.439,369.838,470,477,30.5,76.43,37.44,313,281
2016-07-27 16:00:00,2.438,254.117,351,335,30.3,88.46,27.5,311,206
2016-07-27 17:00:00,0.506,116.998,202,171,29.7,99.36,17.51,209,137
2016-07-27 18:00:00,0.299,25.275,55,46,27.2,109.96,7.86,20,51
2016-07-27 19:00:00,0.023,0,2,2,23.3,120.89,-0.59,0,2
2016-07-27 20:00:00,0,0,0,0,21.6,132.62,-9.37,0,0
2016-07-27 21:00:00,0,0,0,0,20.1,145.49,-16,0,0
2016-07-27 22:00:00,0,0,0,0,18.7,159.6,-20.63,0,0
2016-07-27 23:00:00,0,0,0,0,17.7,174.65,-22.86,0,0
2016-07-28 00:00:00,0,0,0,0,17.4,-170.01,-22.46,0,0
2016-07-28 01:00:00,0,0,0,0,17.8,-155.11,-19.67,0,0
2016-07-28 02:00:00,0,0,0,0,17.3,-141.34,-14.39,0,0
2016-07-28 03:00:00,0,0,0,0,16.9,-128.82,-7.06,0,0
2016-07-28 04:00:00,0,0.425,4,4,17.4,-117.36,1.75,0,4
2016-07-28 05:00:00,0,19.369,40,36,19,-106.57,10.56,6,38
2016-07-28 06:00:00,0.23,87.024,130,119,20.6,-95.94,20.36,45,113
2016-07-28 07:00:00,0.828,139.049,193,181,21.7,-84.78,30.38,18,183
2016-07-28 08:00:00,1.357,146.219,202,191,23.8,-72.17,40.21,5,198
2016-07-28 09:00:00,1.771,318.235,396,399,24.2,-56.64,49.25,61,349
2016-07-28 10:00:00,1.748,274.74,348,347,24.5,-36.26,56.53,24,328
2016-07-28 11:00:00,2.162,277.232,356,353,26,-10.01,60.49,18,341
2016-07-28 12:00:00,4.554,448.748,538,572,26.4,18.52,59.74,155,405
2016-07-28 13:00:00,6.164,504.285,598,642,26.4,43.09,54.59,253,391
2016-07-28 14:00:00,4.255,452.213,545,574,27.1,61.79,46.63,276,347
2016-07-28 15:00:00,3.036,302.093,386,384,26.8,76.23,37.27,143,296
2016-07-28 16:00:00,2.852,208.203,284,270,26.4,88.28,27.33,132,222
2016-07-28 17:00:00,1.081,71.264,120,105,25.9,99.19,17.34,41,109
2016-07-28 18:00:00,0.253,21.206,45,39,23.9,109.81,7.69,11,43
2016-07-28 19:00:00,0.023,0,1,1,20,120.75,-0.78,0,1
2016-07-28 20:00:00,0,0,0,0,17.6,132.5,-9.58,0,0
2016-07-28 21:00:00,0,0,0,0,17.3,145.4,-16.21,0,0
2016-07-28 22:00:00,0,0,0,0,17.3,159.54,-20.85,0,0
2016-07-28 23:00:00,0,0,0,0,17.3,174.64,-23.1,0,0
2016-07-29 00:00:00,0,0,0,0,17.7,-169.98,-22.69,0,0
2016-07-29 01:00:00,0,0,0,0,17.8,-155.03,-19.9,0,0
2016-07-29 02:00:00,0,0,0,0,17.5,-141.23,-14.6,0,0
2016-07-29 03:00:00,0,0,0,0,17.4,-128.68,-7.29,0,0
2016-07-29 04:00:00,0,2.774,10,9,17.5,-117.2,1.6,2,9
2016-07-29 05:00:00,0.414,35.795,72,58,18.5,-106.4,10.39,59,60
2016-07-29 06:00:00,1.242,125.915,191,170,20.6,-95.75,20.2,109,155
2016-07-29 07:00:00,2.231,291.105,373,365,22.5,-84.58,30.22,292,224
2016-07-29 08:00:00,3.841,381.767,466,478,24.7,-71.95,40.04,270,292
2016-07-29 09:00:00,4.761,481.91,571,612,26.8,-56.42,49.06,298,346
2016-07-29 10:00:00,5.957,679.047,787,893,28.1,-36.07,56.32,630,261
2016-07-29 11:00:00,5.681,691.292,805,918,29.2,-9.94,60.25,582,300
2016-07-29 12:00:00,6.578,707.818,825,944,29.7,18.43,59.51,652,264
2016-07-29 13:00:00,6.532,684.443,799,907,29.7,42.9,54.38,708,224
2016-07-29 14:00:00,5.635,577.387,684,752,30.1,61.58,46.44,650,213
2016-07-29 15:00:00,4.278,434.329,534,559,30,76.04,37.09,546,203
2016-07-29 16:00:00,2.599,259.47,354,341,29.8,88.1,27.16,364,185
2016-07-29 17:00:00,0.92,119.833,218,180,29,99.02,17.16,338,117
2016-07-29 18:00:00,0.207,25.179,73,48,26.4,109.65,7.51,151,50
2016-07-29 19:00:00,0.023,0.083,3,2,22.2,120.61,-0.97,0,3
2016-07-29 20:00:00,0,0,0,0,19.5,132.38,-9.79,0,0
2016-07-29 21:00:00,0,0,0,0,18.6,145.31,-16.43,0,0
2016-07-29 22:00:00,0,0,0,0,17.6,159.48,-21.08,0,0
2016-07-29 23:00:00,0,0,0,0,16.9,174.63,-23.33,0,0
2016-07-30 00:00:00,0,0,0,0,17.2,-169.94,-22.92,0,0
2016-07-30 01:00:00,0,0,0,0,17.6,-154.95,-20.13,0,0
2016-07-30 02:00:00,0,0,0,0,16.8,-141.11,-14.81,0,0
2016-07-30 03:00:00,0,0,0,0,16.1,-128.53,-7.52,0,0
2016-07-30 04:00:00,0,3.019,13,9,15.3,-117.04,1.45,31,10
2016-07-30 05:00:00,0.322,40.125,118,73,17.7,-106.22,10.22,317,58
2016-07-30 06:00:00,1.564,173.234,280,241,21.7,-95.56,20.03,521,100
2016-07-30 07:00:00,3.473,356.318,449,449,23.6,-84.38,30.05,639,128
2016-07-30 08:00:00,4.991,516.704,606,654,26.3,-71.73,39.86,722,143
2016-07-30 09:00:00,6.026,637.242,738,828,28.6,-56.19,48.87,784,148
2016-07-30 10:00:00,6.578,716.56,833,955,30,-35.87,56.1,814,157
2016-07-30 11:00:00,6.555,735.512,858,992,31.1,-9.86,60.02,785,178
2016-07-30 12:00:00,5.106,647.011,761,865,31.6,18.35,59.27,532,304
2016-07-30 13:00:00,6.256,655.122,771,875,32.1,42.72,54.16,688,213
2016-07-30 14:00:00,4.531,489.038,592,643,32.7,61.37,46.24,446,265
2016-07-30 15:00:00,2.507,145.325,202,199,32.6,75.84,36.91,80,155
2016-07-30 16:00:00,2.438,148.839,222,207,32.2,87.91,26.98,226,128
2016-07-30 17:00:00,0.805,117.243,227,183,31.1,98.85,16.98,450,93
2016-07-30 18:00:00,0.276,20.639,49,40,28,109.5,7.33,32,43
2016-07-30 19:00:00,0.046,0,1,1,24.4,120.47,-1.18,0,1
2016-07-30 20:00:00,0,0,0,0,23.1,132.26,-10.01,0,0
2016-07-30 21:00:00,0,0,0,0,22.5,145.21,-16.66,0,0
2016-07-30 22:00:00,0,0,0,0,21.6,159.43,-21.32,0,0
2016-07-30 23:00:00,0,0,0,0,20.3,174.62,-23.58,0,0
2016-07-31 00:00:00,0,0,0,0,19.6,-169.9,-23.16,0,0
2016-07-31 01:00:00,0,0,0,0,19.6,-154.85,-20.36,0,0
2016-07-31 02:00:00,0,0,0,0,20,-140.98,-15.03,0,0
2016-07-31 03:00:00,0,0,0,0,20.1,-128.39,-7.74,0,0
2016-07-31 04:00:00,0,0.275,3,3,20,-116.87,1.28,0,3
2016-07-31 05:00:00,0.46,35.527,78,62,20.9,-106.04,10.05,100,56
2016-07-31 06:00:00,1.311,143.124,225,197,22.5,-95.37,19.86,250,143
2016-07-31 07:00:00,1.771,195.196,261,251,23.6,-84.17,29.88,124,202
2016-07-31 08:00:00,3.22,391.214,473,491,25.5,-71.5,39.69,313,276
2016-07-31 09:00:00,3.657,382.795,466,494,27.7,-55.96,48.68,232,286
2016-07-31 10:00:00,6.624,690.364,799,916,29.9,-35.67,55.88,724,199
2016-07-31 11:00:00,4.876,524.902,628,697,31.7,-9.78,59.77,341,334
2016-07-31 12:00:00,2.99,460.133,562,612,32.6,18.26,59.03,275,328
2016-07-31 13:00:00,4.485,482.911,581,639,32.8,42.54,53.93,343,304
2016-07-31 14:00:00,5.428,560.163,667,739,33,61.16,46.04,650,201
2016-07-31 15:00:00,3.979,430.952,535,563,33.2,75.63,36.72,609,171
2016-07-31 16:00:00,2.438,271.74,377,364,32.7,87.73,26.8,518,143
2016-07-31 17:00:00,0.874,115.32,218,178,31.2,98.68,16.8,392,101
2016-07-31 18:00:00,0.161,22.709,67,43,28.2,109.34,7.14,148,49
2016-07-31 19:00:00,0,0,1,1,25.4,120.33,-1.39,0,1
2016-07-31 20:00:00,0,0,0,0,24.1,132.14,-10.23,0,0
2016-07-31 21:00:00,0,0,0,0,22,145.12,-16.89,0,0
2016-07-31 22:00:00,0,0,0,0,20.1,159.38,-21.56,0,0
2016-07-31 23:00:00,0,0,0,0,18.8,174.62,-23.82,0,0
2016-08-01 00:00:00,0,0,0,0,17.8,-169.85,-23.41,0,0
2016-08-01 01:00:00,0,0,0,0,17.5,-154.76,-20.6,0,0
2016-08-01 02:00:00,0,0,0,0,17.4,-140.85,-15.25,0,0
2016-08-01 03:00:00,0,0,0,0,17.1,-128.23,-7.96,0,0
2016-08-01 04:00:00,0,0.319,3,3,17.2,-116.7,1.11,0,3
2016-08-01 05:00:00,0.207,39.108,80,64,17.9,-105.86,9.87,85,61
2016-08-01 06:00:00,1.15,168.377,262,229,19.3,-95.17,19.69,403,126
2016-08-01 07:00:00,2.875,297.508,375,370,20.8,-83.95,29.71,334,212
2016-08-01 08:00:00,3.818,386.936,467,481,22.7,-71.27,39.51,277,289
2016-08-01 09:00:00,4.508,448.655,531,561,24,-55.72,48.48,239,354
2016-08-01 10:00:00,5.359,600.123,685,766,25,-35.47,55.66,414,342
2016-08-01 11:00:00,6.9,722.025,822,947,26.3,-9.69,59.52,643,267
2016-08-01 12:00:00,6.854,738.993,840,971,26.3,18.18,58.78,711,232
2016-08-01 13:00:00,7.061,690.37,783,894,25.7,42.36,53.71,705,215
2016-08-01 14:00:00,5.635,584.599,672,742,25.4,60.96,45.83,633,217
2016-08-01 15:00:00,3.358,405.537,489,509,25.2,75.43,36.52,417,236
2016-08-01 16:00:00,2.461,210.113,287,272,25,87.54,26.61,197,200
2016-08-01 17:00:00,0.897,104.142,170,149,24.1,98.51,16.61,178,111
2016-08-01 18:00:00,0.207,18.06,40,35,22.5,109.18,6.94,14,38
2016-08-01 19:00:00,0,0,1,1,20.9,120.19,-1.62,0,1
2016-08-01 20:00:00,0,0,0,0,20.2,132.02,-10.45,0,0
2016-08-01 21:00:00,0,0,0,0,19.5,145.03,-17.12,0,0
2016-08-01 22:00:00,0,0,0,0,18.8,159.32,-21.81,0,0
2016-08-01 23:00:00,0,0,0,0,18.2,174.62,-24.08,0,0
2016-08-02 00:00:00,0,0,0,0,17,-169.8,-23.65,0,0
2016-08-02 01:00:00,0,0,0,0,15.8,-154.66,-20.84,0,0
2016-08-02 02:00:00,0,0,0,0,15.8,-140.72,-15.47,0,0
2016-08-02 03:00:00,0,0,0,0,14.8,-128.07,-8.19,0,0
2016-08-02 04:00:00,0,2.066,8,7,14.2,-116.53,0.93,18,7
2016-08-02 05:00:00,0.345,42.319,107,72,14.9,-105.67,9.7,242,64
2016-08-02 06:00:00,1.771,172.018,264,232,17,-94.96,19.52,438,116
2016-08-02 07:00:00,3.703,350.706,430,432,19.1,-83.73,29.54,557,154
2016-08-02 08:00:00,5.382,513.608,587,633,21.4,-71.03,39.33,648,177
2016-08-02 09:00:00,6.578,638.944,718,810,23.7,-55.47,48.28,710,188
2016-08-02 10:00:00,7.337,715.051,805,928,25.3,-35.25,55.43,740,196
2016-08-02 11:00:00,7.061,742.905,842,978,26.6,-9.6,59.27,735,210
2016-08-02 12:00:00,6.854,743.141,845,981,27.1,18.11,58.52,759,198
2016-08-02 13:00:00,6.9,688.383,783,897,26.9,42.18,53.47,728,198
2016-08-02 14:00:00,5.474,530.942,619,677,27.1,60.75,45.62,487,272
2016-08-02 15:00:00,4.508,433.429,520,548,26.9,75.23,36.32,554,192
2016-08-02 16:00:00,2.461,285.623,382,371,26.5,87.35,26.41,536,142
2016-08-02 17:00:00,0.966,110.414,193,162,25.5,98.33,16.41,260,118
2016-08-02 18:00:00,0.207,21.742,66,42,22,109.02,6.74,162,44
2016-08-02 19:00:00,0,0,1,1,16.8,120.04,-1.85,0,1
2016-08-02 20:00:00,0,0,0,0,14.8,131.9,-10.69,0,0
2016-08-02 21:00:00,0,0,0,0,15.2,144.94,-17.37,0,0
2016-08-02 22:00:00,0,0,0,0,16.4,159.27,-22.06,0,0
2016-08-02 23:00:00,0,0,0,0,17.3,174.62,-24.33,0,0
2016-08-03 00:00:00,0,0,0,0,18.1,-169.75,-23.91,0,0
2016-08-03 01:00:00,0,0,0,0,18.6,-154.55,-21.08,0,0
2016-08-03 02:00:00,0,0,0,0,18.2,-140.58,-15.7,0,0
2016-08-03 03:00:00,0,0,0,0,17.6,-127.91,-8.41,0,0
2016-08-03 04:00:00,0,0.091,2,2,17.3,-116.35,0.74,0,2
2016-08-03 05:00:00,0.115,31.894,66,53,17.3,-105.47,9.52,69,51
2016-08-03 06:00:00,1.242,146.031,214,194,18.4,-94.75,19.35,228,133
2016-08-03 07:00:00,2.944,283.095,357,351,19.9,-83.5,29.37,310,209
2016-08-03 08:00:00,3.887,405.355,478,498,21.5,-70.78,39.14,325,273
2016-08-03 09:00:00,4.347,585.326,658,734,22.9,-55.22,48.08,553,245
2016-08-03 10:00:00,5.382,662.82,743,847,24.2,-35.04,55.2,587,262
2016-08-03 11:00:00,4.485,581.644,666,746,25.5,-9.51,59.01,335,379
2016-08-03 12:00:00,4.278,445.941,527,571,26.3,18.04,58.26,226,336
2016-08-03 13:00:00,5.037,631.69,719,814,26.4,42,53.23,561,269
2016-08-03 14:00:00,3.933,433.82,517,550,27.1,60.54,45.4,292,311
2016-08-03 15:00:00,3.427,344.828,426,438,27.6,75.03,36.12,280,260
2016-08-03 16:00:00,2.369,265.704,359,348,27.6,87.16,26.21,454,159
2016-08-03 17:00:00,0.805,111.67,209,172,26.9,98.16,16.21,405,94
2016-08-03 18:00:00,0.207,19.038,60,39,24.2,108.86,6.54,140,40
2016-08-03 19:00:00,0,0,0,0,20.6,119.9,-2.08,0,0
2016-08-03 20:00:00,0,0,0,0,20,131.77,-10.92,0,0
2016-08-03 21:00:00,0,0,0,0,19.8,144.84,-17.61,0,0
2016-08-03 22:00:00,0,0,0,0,19.4,159.22,-22.32,0,0
2016-08-03 23:00:00,0,0,0,0,18.6,174.62,-24.6,0,0
2016-08-04 00:00:00,0,0,0,0,18.1,-169.69,-24.16,0,0
2016-08-04 01:00:00,0,0,0,0,18.3,-154.45,-21.33,0,0
2016-08-04 02:00:00,0,0,0,0,18,-140.43,-15.92,0,0
2016-08-04 03:00:00,0,0,0,0,17.6,-127.74,-8.63,0,0
2016-08-04 04:00:00,0,1.654,6,5,17.5,-116.16,0.54,10,6
2016-08-04 05:00:00,0.299,35.784,102,66,18.2,-105.27,9.34,264,54
2016-08-04 06:00:00,1.61,162.603,256,225,19.9,-94.54,19.17,460,104
2016-08-04 07:00:00,3.473,343.082,422,428,21.5,-83.27,29.19,578,138
2016-08-04 08:00:00,4.968,510.079,583,637,24,-70.53,38.96,689,150
2016-08-04 09:00:00,6.095,629.716,712,808,26.5,-54.96,47.87,745,160
2016-08-04 10:00:00,6.67,705.49,803,931,28.8,-34.82,54.96,786,160
2016-08-04 11:00:00,6.762,736.829,848,992,30.7,-9.4,58.75,803,162
2016-08-04 12:00:00,6.785,722.301,834,973,31.5,17.97,58,786,168
2016-08-04 13:00:00,6.187,657.336,758,872,31.2,41.83,52.98,705,196
2016-08-04 14:00:00,5.451,575.991,671,753,31.2,60.34,45.18,716,163
2016-08-04 15:00:00,4.002,445.507,537,576,31.1,74.82,35.9,671,143
2016-08-04 16:00:00,2.392,276.509,377,368,30.6,86.97,26.01,581,121
2016-08-04 17:00:00,0.736,107.92,212,172,29.5,97.98,16,458,84
2016-08-04 18:00:00,0.161,16.582,64,36,26.9,108.7,6.33,197,37
2016-08-04 19:00:00,0,0,0,0,23.9,119.75,-2.32,0,0
2016-08-04 20:00:00,0,0,0,0,22.8,131.65,-11.16,0,0
2016-08-04 21:00:00,0,0,0,0,21.9,144.75,-17.87,0,0
2016-08-04 22:00:00,0,0,0,0,21,159.17,-22.59,0,0
2016-08-04 23:00:00,0,0,0,0,20.4,174.62,-24.86,0,0
2016-08-05 00:00:00,0,0,0,0,20.2,-169.63,-24.43,0,0
2016-08-05 01:00:00,0,0,0,0,20.3,-154.33,-21.58,0,0
2016-08-05 02:00:00,0,0,0,0,20.2,-140.28,-16.16,0,0
2016-08-05 03:00:00,0,0,0,0,19.9,-127.57,-8.86,0,0
2016-08-05 04:00:00,0,0,1,1,19.6,-115.97,0.34,0,1
2016-08-05 05:00:00,0.299,33.449,86,60,20.1,-105.07,9.16,176,52
2016-08-05 06:00:00,1.541,160.327,250,222,21.7,-94.32,19,410,114
2016-08-05 07:00:00,3.266,334.326,416,421,23.6,-83.03,29.01,553,147
2016-08-05 08:00:00,4.876,496.797,574,626,25.7,-70.28,38.77,651,167
2016-08-05 09:00:00,6.003,620.877,706,802,27.7,-54.7,47.67,716,176
2016-08-05 10:00:00,6.348,687.29,786,909,29.4,-34.59,54.72,716,202
2016-08-05 11:00:00,6.808,676.345,781,903,30.9,-9.3,58.49,597,272
2016-08-05 12:00:00,6.141,561.363,658,743,31.5,17.91,57.73,375,340
2016-08-05 13:00:00,5.865,581.649,677,765,31.2,41.65,52.73,486,293
2016-08-05 14:00:00,5.405,537.476,633,702,31.6,60.13,44.94,568,231
2016-08-05 15:00:00,3.933,355.2,444,460,31.5,74.62,35.69,347,245
2016-08-05 16:00:00,0.414,269.657,367,357,29.5,86.78,25.79,515,146
2016-08-05 17:00:00,0.161,113.786,208,173,25.7,97.8,15.79,395,95
2016-08-05 18:00:00,0.023,19.72,56,38,21.5,108.54,6.12,105,41
2016-08-05 19:00:00,0,0,0,0,18.3,119.61,-2.55,0,0
2016-08-05 20:00:00,0,0,0,0,17.1,131.53,-11.41,0,0
2016-08-05 21:00:00,0,0,0,0,16.6,144.66,-18.13,0,0
2016-08-05 22:00:00,0,0,0,0,16.5,159.13,-22.86,0,0
2016-08-05 23:00:00,0,0,0,0,16.6,174.63,-25.14,0,0
2016-08-06 00:00:00,0,0,0,0,16.4,-169.56,-24.69,0,0
2016-08-06 01:00:00,0,0,0,0,16.3,-154.21,-21.83,0,0
2016-08-06 02:00:00,0,0,0,0,16.1,-140.13,-16.39,0,0
2016-08-06 03:00:00,0,0,0,0,15.8,-127.39,-9.08,0,0
2016-08-06 04:00:00,0,0.267,2,2,15.6,-115.78,0.15,0,2
2016-08-06 05:00:00,0.023,25.566,51,44,15.7,-104.86,8.98,26,47
2016-08-06 06:00:00,0.299,133.57,193,176,16,-94.09,18.82,169,134
2016-08-06 07:00:00,0.966,116.606,160,152,16.9,-82.79,28.83,25,149
2016-08-06 08:00:00,2.3,224.168,280,279,18.3,-70.02,38.58,117,212
2016-08-06 09:00:00,1.61,173.692,229,220,20.2,-54.44,47.45,7,224
2016-08-06 10:00:00,2.507,193.409,248,245,21.5,-34.36,54.48,25,227
2016-08-06 11:00:00,6.233,618.469,694,782,21.2,-9.19,58.22,396,358
2016-08-06 12:00:00,6.785,652.676,725,828,21.7,17.85,57.45,488,315
2016-08-06 13:00:00,7.015,708.789,780,902,22.3,41.48,52.48,747,188
2016-08-06 14:00:00,5.934,605.953,678,763,23.7,59.92,44.71,709,179
2016-08-06 15:00:00,4.439,458.81,536,573,24.3,74.42,35.47,640,164
2016-08-06 16:00:00,2.576,280.568,367,361,24.1,86.58,25.58,521,140
2016-08-06 17:00:00,0.828,110.023,200,166,23.4,97.62,15.57,378,96
2016-08-06 18:00:00,0.207,18.536,55,37,21.6,108.37,5.9,121,39
2016-08-06 19:00:00,0,0,1,1,19.3,119.46,-2.79,0,1
2016-08-06 20:00:00,0,0,0,0,18.3,131.4,-11.66,0,0
2016-08-06 21:00:00,0,0,0,0,17.8,144.57,-18.39,0,0
2016-08-06 22:00:00,0,0,0,0,17.4,159.08,-23.13,0,0
2016-08-06 23:00:00,0,0,0,0,17,174.64,-25.41,0,0
2016-08-07 00:00:00,0,0,0,0,16.8,-169.49,-24.96,0,0
2016-08-07 01:00:00,0,0,0,0,16.8,-154.09,-22.09,0,0
2016-08-07 02:00:00,0,0,0,0,16.6,-139.97,-16.63,0,0
2016-08-07 03:00:00,0,0,0,0,16.2,-127.21,-9.31,0,0
2016-08-07 04:00:00,0,1.448,5,4,15.7,-115.58,-0.05,1,5
2016-08-07 05:00:00,0.299,34.843,100,64,15.8,-104.65,8.79,280,53
2016-08-07 06:00:00,1.679,169.078,262,232,17.3,-93.86,18.64,505,99
2016-08-07 07:00:00,3.657,357.536,432,441,19.2,-82.55,28.65,624,132
2016-08-07 08:00:00,5.451,527.25,590,649,21,-69.76,38.39,706,152
2016-08-07 09:00:00,6.716,655.209,723,826,22.6,-54.17,47.24,766,161
2016-08-07 10:00:00,7.475,740.294,819,955,23.7,-34.13,54.24,809,163
2016-08-07 11:00:00,7.774,778.055,867,1019,24.7,-9.08,57.94,822,170
2016-08-07 12:00:00,7.429,762.473,850,998,25.2,17.79,57.18,803,175
2016-08-07 13:00:00,5.267,688.878,769,889,25.2,41.32,52.21,723,197
2016-08-07 14:00:00,5.911,603.532,679,767,25.5,59.72,44.47,734,166
2016-08-07 15:00:00,4.531,465.428,542,585,25.4,74.21,35.24,687,144
2016-08-07 16:00:00,2.599,285.104,375,369,25.1,86.39,25.36,587,122
2016-08-07 17:00:00,0.782,108.219,205,168,24,97.44,15.35,446,85
2016-08-07 18:00:00,0.161,15.139,57,33,21.5,108.21,5.68,177,34
2016-08-07 19:00:00,0,0,1,1,18.1,119.31,-3.03,0,1
2016-08-07 20:00:00,0,0,0,0,15.8,131.28,-11.92,0,0
2016-08-07 21:00:00,0,0,0,0,14.6,144.48,-18.66,0,0
2016-08-07 22:00:00,0,0,0,0,13.6,159.04,-23.41,0,0
2016-08-07 23:00:00,0,0,0,0,12.6,174.65,-25.69,0,0
2016-08-08 00:00:00,0,0,0,0,11.7,-169.42,-25.24,0,0
2016-08-08 01:00:00,0,0,0,0,10.9,-153.96,-22.35,0,0
2016-08-08 02:00:00,0,0,0,0,10.6,-139.81,-16.87,0,0
2016-08-08 03:00:00,0,0,0,0,11.2,-127.02,-9.53,0,0
2016-08-08 04:00:00,0,1.262,4,4,12.1,-115.37,-0.25,0,4
2016-08-08 05:00:00,0.299,33.049,97,61,14,-104.43,8.61,286,50
2016-08-08 06:00:00,1.679,167.152,258,230,16.8,-93.63,18.46,510,95
2016-08-08 07:00:00,3.611,359.101,430,442,18.7,-82.29,28.47,639,125
2016-08-08 08:00:00,5.221,527.449,589,650,21.3,-69.49,38.19,720,144
2016-08-08 09:00:00,6.371,651.513,722,827,23.9,-53.89,47.02,778,152
2016-08-08 10:00:00,6.9,729.548,816,954,26.4,-33.89,53.99,820,153
2016-08-08 11:00:00,7.061,762.171,862,1017,28.4,-8.96,57.66,836,155
2016-08-08 12:00:00,6.923,752.251,852,1003,28.7,17.74,56.89,833,154
2016-08-08 13:00:00,6.509,699.576,789,917,28,41.15,51.95,807,154
2016-08-08 14:00:00,5.681,601.112,684,775,28.2,59.52,44.22,768,148
2016-08-08 15:00:00,4.278,457.891,539,584,28.2,74.01,35.01,698,138
2016-08-08 16:00:00,2.484,282.468,374,371,27.2,86.2,25.13,609,115
2016-08-08 17:00:00,0.736,105.287,205,167,25.6,97.26,15.12,472,79
2016-08-08 18:00:00,0.115,13.53,55,31,21.8,108.04,5.45,195,31
2016-08-08 19:00:00,0,0,1,1,17.9,119.17,-3.29,0,1
2016-08-08 20:00:00,0,0,0,0,17.3,131.15,-12.18,0,0
2016-08-08 21:00:00,0,0,0,0,16.5,144.39,-18.93,0,0
2016-08-08 22:00:00,0,0,0,0,15.8,158.99,-23.69,0,0
2016-08-08 23:00:00,0,0,0,0,14.7,174.67,-25.98,0,0
2016-08-09 00:00:00,0,0,0,0,13.5,-169.35,-25.51,0,0
2016-08-09 01:00:00,0,0,0,0,12.8,-153.83,-22.62,0,0
2016-08-09 02:00:00,0,0,0,0,12.4,-139.64,-17.11,0,0
2016-08-09 03:00:00,0,0,0,0,11.4,-126.83,-9.76,0,0
2016-08-09 04:00:00,0,1.242,6,5,10.9,-115.16,-0.44,0,6
2016-08-09 05:00:00,0.276,30.659,95,59,13.2,-104.2,8.42,308,46
2016-08-09 06:00:00,1.633,162.532,253,225,17.4,-93.39,18.27,521,88
2016-08-09 07:00:00,3.496,351.552,421,435,19.6,-82.04,28.28,636,119
2016-08-09 08:00:00,5.106,515.902,578,640,22.7,-69.21,38,716,137
2016-08-09 09:00:00,6.21,637.985,708,814,25.3,-53.61,46.8,773,145
2016-08-09 10:00:00,6.831,714.922,800,938,27.6,-33.64,53.73,813,144
2016-08-09 11:00:00,7.015,745.234,844,997,29.7,-8.84,57.38,831,144
2016-08-09 12:00:00,6.854,734.973,835,985,30.3,17.69,56.6,828,143
2016-08-09 13:00:00,6.417,680.48,772,900,30.2,40.99,51.67,796,148
2016-08-09 14:00:00,5.543,581.521,665,757,30.4,59.32,43.97,748,146
2016-08-09 15:00:00,3.772,386.008,466,496,29.8,73.8,34.77,451,203
2016-08-09 16:00:00,2.277,242.432,329,322,28.4,86,24.9,465,139
2016-08-09 17:00:00,0.575,97.727,179,152,26.4,97.08,14.89,343,84
2016-08-09 18:00:00,0.253,1.083,7,7,23.2,107.87,5.22,0,7
2016-08-09 19:00:00,0,0,0,0,19.7,119.02,-3.56,0,0
2016-08-09 20:00:00,0,0,0,0,18,131.03,-12.44,0,0
2016-08-09 21:00:00,0,0,0,0,16.9,144.3,-19.21,0,0
2016-08-09 22:00:00,0,0,0,0,16.5,158.95,-23.98,0,0
2016-08-09 23:00:00,0,0,0,0,16.2,174.69,-26.27,0,0
2016-08-10 00:00:00,0,0,0,0,16,-169.27,-25.79,0,0
2016-08-10 01:00:00,0,0,0,0,16.1,-153.7,-22.88,0,0
2016-08-10 02:00:00,0,0,0,0,16.6,-139.46,-17.35,0,0
2016-08-10 03:00:00,0,0,0,0,16.8,-126.63,-9.99,0,0
2016-08-10 04:00:00,0,0,0,0,16.8,-114.95,-0.64,0,0
2016-08-10 05:00:00,0.138,1.041,8,7,17.1,-103.97,8.23,0,8
2016-08-10 06:00:00,0.437,57.07,84,79,16.7,-93.15,18.09,49,66
2016-08-10 07:00:00,0.368,33.119,56,52,15.6,-81.78,28.1,0,56
2016-08-10 08:00:00,0.69,97.219,134,128,14.9,-68.94,37.8,10,128
2016-08-10 09:00:00,0.874,113.388,151,146,14.4,-53.33,46.58,8,146
2016-08-10 10:00:00,0.759,59.123,89,84,14.2,-33.4,53.48,0,89
2016-08-10 11:00:00,0.989,88.153,123,117,13.9,-8.71,57.09,0,123
2016-08-10 12:00:00,0.69,69.074,101,95,13.1,17.65,56.31,0,101
