datetime,load,temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain,snow,clouds,public_holiday
2022-11-20 06:30:00,7594,2.985,2.985,1011,93.5,0.51,175,0,0,75,0
2022-11-20 06:45:00,7648,3.0425,3.0425,1011,93.75,0.51,157.5,0,0,75,0
2022-11-20 07:00:00,7784,3.1,3.1,1011,94,0.51,140,0,0,75,0
2022-11-20 07:15:00,7764,3.1725,2.6825,1011,94.25,0.8975,150,0,0,75,0
2022-11-20 07:30:00,7973,3.245,2.265,1011,94.5,1.285,160,0,0,75,0
2022-11-20 07:45:00,8024,3.3175,1.8475,1011,94.75,1.6725,170,0,0,75,0
2022-11-20 08:00:00,8139,3.39,1.43,1011,95,2.06,180,0,0,75,0
2022-11-20 08:15:00,8212,3.565,1.7875,1011,94.75,1.93,180,0,0,75,0
2022-11-20 08:30:00,8321,3.74,2.145,1011,94.5,1.8,180,0,0,75,0
2022-11-20 08:45:00,8430,3.915,2.5025,1011,94.25,1.67,180,0,0,75,0
2022-11-20 09:00:00,8681,4.09,2.86,1011,94,1.54,180,0,0,75,0
2022-11-20 09:15:00,8693,4.33,2.9875,1010.75,94,1.67,177.5,0,0,75,0
2022-11-20 09:30:00,8846,4.57,3.115,1010.5,94,1.8,175,0,0,75,0
2022-11-20 09:45:00,9012,4.81,3.2425,1010.25,94,1.93,172.5,0,0,75,0
2022-11-20 10:00:00,8923,5.05,3.37,1010,94,2.06,170,0,0,75,0
2022-11-20 10:15:00,9203,5.28,3.6375,1010,94,2.06,170,0,0,75,0
2022-11-20 10:30:00,9267,5.51,3.905,1010,94,2.06,170,0,0,75,0
2022-11-20 10:45:00,9229,5.74,4.1725,1010,94,2.06,170,0,0,75,0
2022-11-20 11:00:00,9167,5.97,4.44,1010,94,2.06,170,0,0,75,0
2022-11-20 11:15:00,9270,6.2975,4.7175,1009.75,93.75,2.1875,172.5,0,0,79.75,0
2022-11-20 11:30:00,9368,6.625,4.995,1009.5,93.5,2.315,175,0,0,84.5,0
2022-11-20 11:45:00,9496,6.9525,5.2725,1009.25,93.25,2.4425,177.5,0,0,89.25,0
2022-11-20 12:00:00,9540,7.28,5.55,1009,93,2.57,180,0,0,94,0
2022-11-20 12:15:00,9577,7.4625,5.4775,1008.75,92.25,3.085,185,0.045,0,80.5,0
2022-11-20 12:30:00,9540,7.645,5.405,1008.5,91.5,3.6,190,0.09,0,67,0
2022-11-20 12:45:00,9708,7.8275,5.3325,1008.25,90.75,4.115,195,0.135,0,53.5,0
2022-11-20 13:00:00,9587,8.01,5.26,1008,90,4.63,200,0.18,0,40,0
2022-11-20 13:15:00,9427,7.8575,5.1325,1007.75,90.25,4.5025,197.5,0.18,0,48.75,0
2022-11-20 13:30:00,9284,7.705,5.005,1007.5,90.5,4.375,195,0.18,0,57.5,0
2022-11-20 13:45:00,9353,7.5525,4.8775,1007.25,90.75,4.2475,192.5,0.18,0,66.25,0
2022-11-20 14:00:00,9136,7.4,4.75,1007,91,4.12,190,0.18,0,75,0
2022-11-20 14:15:00,9227,7.38,4.6075,1006.5,91.25,4.375,190,0.1875,0,75,0
2022-11-20 14:30:00,9087,7.36,4.465,1006,91.5,4.63,190,0.195,0,75,0
2022-11-20 14:45:00,9077,7.34,4.3225,1005.5,91.75,4.885,190,0.2025,0,75,0
2022-11-20 15:00:00,9107,7.32,4.18,1005,92,5.14,190,0.21,0,75,0
2022-11-20 15:15:00,8984,7.455,4.2075,1005,92,5.5275,195,0.1575,0,75,0
2022-11-20 15:30:00,9027,7.59,4.235,1005,92,5.915,200,0.105,0,75,0
2022-11-20 15:45:00,9136,7.725,4.2625,1005,92,6.3025,205,0.0525,0,75,0
2022-11-20 16:00:00,9000,7.86,4.29,1005,92,6.69,210,0,0,75,0
2022-11-20 16:15:00,9062,7.9625,4.42,1005,92,6.69,217.5,0,0,75,0
2022-11-20 16:30:00,9147,8.065,4.55,1005,92,6.69,225,0,0,75,0
2022-11-20 16:45:00,9238,8.1675,4.68,1005,92,6.69,232.5,0,0,75,0
2022-11-20 17:00:00,9629,8.27,4.81,1005,92,6.69,240,0,0,75,0
2022-11-20 17:15:00,9694,8.215,4.66,1005.25,91.75,6.955,247.25,0,0,78.5,0
2022-11-20 17:30:00,9647,8.16,4.51,1005.5,91.5,7.22,254.5,0,0,82,0
2022-11-20 17:45:00,9752,8.105,4.36,1005.75,91.25,7.485,261.75,0,0,85.5,0
2022-11-20 18:00:00,9714,8.05,4.21,1006,91,7.75,269,0,0,89,0
2022-11-20 18:15:00,9733,7.9125,3.8075,1005.75,90,8.6425,269.25,0.03,0,85.5,0
2022-11-20 18:30:00,9771,7.775,3.405,1005.5,89,9.535,269.5,0.06,0,82,0
2022-11-20 18:45:00,9800,7.6375,3.0025,1005.25,88,10.4275,269.75,0.09,0,78.5,0
2022-11-20 19:00:00,9691,7.5,2.6,1005,87,11.32,270,0.12,0,75,0
2022-11-20 19:15:00,9669,7.575,3.0475,1005,87.25,10.0325,265,0.09,0,66.25,0
2022-11-20 19:30:00,9760,7.65,3.495,1005,87.5,8.745,260,0.06,0,57.5,0
2022-11-20 19:45:00,9607,7.725,3.9425,1005,87.75,7.4575,255,0.03,0,48.75,0
2022-11-20 20:00:00,9486,7.8,4.39,1005,88,6.17,250,0,0,40,0
2022-11-20 20:15:00,9344,7.7775,4.46,1005.25,88,5.9125,250,0,0,48.75,0
2022-11-20 20:30:00,9301,7.755,4.53,1005.5,88,5.655,250,0,0,57.5,0
2022-11-20 20:45:00,9214,7.7325,4.6,1005.75,88,5.3975,250,0,0,66.25,0
2022-11-20 21:00:00,9013,7.71,4.67,1006,88,5.14,250,0,0,75,0
2022-11-20 21:15:00,8820,7.645,4.4875,1006,87.25,5.3975,252.5,0,0,61.25,0
2022-11-20 21:30:00,8820,7.58,4.305,1006,86.5,5.655,255,0,0,47.5,0
2022-11-20 21:45:00,8737,7.515,4.1225,1006,85.75,5.9125,257.5,0,0,33.75,0
2022-11-20 22:00:00,8621,7.45,3.94,1006,85,6.17,260,0,0,20,0
2022-11-20 22:15:00,8688,7.3125,3.8675,1006,85.5,5.9125,255,0,0,20,0
2022-11-20 22:30:00,8729,7.175,3.795,1006,86,5.655,250,0,0,20,0
2022-11-20 22:45:00,8519,7.0375,3.7225,1006,86.5,5.3975,245,0,0,20,0
2022-11-20 23:00:00,8519,6.9,3.65,1006,87,5.14,240,0,0,20,0
2022-11-20 23:15:00,8702,6.8375,3.5725,1006.25,87,5.14,240,0,0,20,0
2022-11-20 23:30:00,8554,6.775,3.495,1006.5,87,5.14,240,0,0,20,0
2022-11-20 23:45:00,8566,6.7125,3.4175,1006.75,87,5.14,240,0,0,20,0
2022-11-21 00:00:00,8212,6.65,3.34,1007,87,5.14,240,0,0,20,0
2022-11-21 00:15:00,8026,6.605,3.405,1007,87,4.885,245,0,0,33.75,0
2022-11-21 00:30:00,7884,6.56,3.47,1007,87,4.63,250,0,0,47.5,0
2022-11-21 00:45:00,7645,6.515,3.535,1007,87,4.375,255,0,0,61.25,0
2022-11-21 01:00:00,7750,6.47,3.6,1007,87,4.12,260,0,0,75,0
2022-11-21 01:15:00,7551,6.3525,3.455,1006.75,88,4.12,255,0,0,66.25,0
2022-11-21 01:30:00,7374,6.235,3.31,1006.5,89,4.12,250,0,0,57.5,0
2022-11-21 01:45:00,7526,6.1175,3.165,1006.25,90,4.12,245,0,0,48.75,0
2022-11-21 02:00:00,7441,6,3.02,1006,91,4.12,240,0,0,40,0
2022-11-21 02:15:00,7465,6.0125,3.035,1006,91,4.12,242.5,0,0,40,0
2022-11-21 02:30:00,7418,6.025,3.05,1006,91,4.12,245,0,0,40,0
2022-11-21 02:45:00,7420,6.0375,3.065,1006,91,4.12,247.5,0,0,40,0
2022-11-21 03:00:00,7374,6.05,3.08,1006,91,4.12,250,0,0,40,0
2022-11-21 03:15:00,7447,6.015,3.4025,1006,91.25,3.605,252.5,0,0,48.75,0
2022-11-21 03:30:00,7390,5.98,3.725,1006,91.5,3.09,255,0,0,57.5,0
2022-11-21 03:45:00,7437,5.945,4.0475,1006,91.75,2.575,257.5,0,0,66.25,0
2022-11-21 04:00:00,7548,5.91,4.37,1006,92,2.06,260,0,0,75,0
2022-11-21 04:15:00,7545,5.915,3.945,1006,92,2.7025,252.5,0,0,75,0
2022-11-21 04:30:00,7486,5.92,3.52,1006,92,3.345,245,0,0,75,0
2022-11-21 04:45:00,7681,5.925,3.095,1006,92,3.9875,237.5,0,0,75,0
2022-11-21 05:00:00,7864,5.93,2.67,1006,92,4.63,230,0,0,75,0
2022-11-21 05:15:00,8019,5.89,2.5625,1006,91.75,4.7575,230,0,0,75,0
2022-11-21 05:30:00,8030,5.85,2.455,1006,91.5,4.885,230,0,0,75,0
2022-11-21 05:45:00,8261,5.81,2.3475,1006,91.25,5.0125,230,0,0,75,0
2022-11-21 06:00:00,8709,5.77,2.24,1006,91,5.14,230,0,0,75,0
2022-11-21 06:15:00,9019,5.595,2.225,1005.75,91,4.755,230,0,0,66.25,0
2022-11-21 06:30:00,9228,5.42,2.21,1005.5,91,4.37,230,0,0,57.5,0
2022-11-21 06:45:00,9396,5.245,2.195,1005.25,91,3.985,230,0,0,48.75,0
2022-11-21 07:00:00,9734,5.07,2.18,1005,91,3.6,230,0,0,40,0
2022-11-21 07:15:00,10060,4.79,1.76,1004.75,91.25,3.73,225,0,0,30,0
2022-11-21 07:30:00,10216,4.51,1.34,1004.5,91.5,3.86,220,0,0,20,0
2022-11-21 07:45:00,10302,4.23,0.92,1004.25,91.75,3.99,215,0,0,10,0
2022-11-21 08:00:00,10371,3.95,0.5,1004,92,4.12,210,0,0,0,0
2022-11-21 08:15:00,10338,3.9475,0.4975,1004,92,4.12,205,0,0,0,0
2022-11-21 08:30:00,10487,3.945,0.495,1004,92,4.12,200,0,0,0,0
2022-11-21 08:45:00,10551,3.9425,0.4925,1004,92,4.12,195,0,0,0,0
2022-11-21 09:00:00,10598,3.94,0.49,1004,92,4.12,190,0,0,0,0
2022-11-21 09:15:00,10602,4.165,0.765,1003.75,92,4.12,187.5,0,0,0,0
2022-11-21 09:30:00,10555,4.39,1.04,1003.5,92,4.12,185,0,0,0,0
2022-11-21 09:45:00,10558,4.615,1.315,1003.25,92,4.12,182.5,0,0,0,0
2022-11-21 10:00:00,10619,4.84,1.59,1003,92,4.12,180,0,0,0,0
2022-11-21 10:15:00,10652,5.1625,2.1425,1002.75,91.5,3.8625,177.5,0,0,5,0
2022-11-21 10:30:00,10595,5.485,2.695,1002.5,91,3.605,175,0,0,10,0
2022-11-21 10:45:00,10707,5.8075,3.2475,1002.25,90.5,3.3475,172.5,0,0,15,0
2022-11-21 11:00:00,10739,6.13,3.8,1002,90,3.09,170,0,0,20,0
2022-11-21 11:15:00,10804,6.225,3.64,1002,89.5,3.6025,172.5,0,0,33.75,0
2022-11-21 11:30:00,10893,6.32,3.48,1002,89,4.115,175,0,0,47.5,0
2022-11-21 11:45:00,10841,6.415,3.32,1002,88.5,4.6275,177.5,0,0,61.25,0
2022-11-21 12:00:00,10740,6.51,3.16,1002,88,5.14,180,0,0,75,0
2022-11-21 12:15:00,10574,6.715,3.4175,1001.25,87.75,5.14,175,0,0,61.25,0
2022-11-21 12:30:00,10662,6.92,3.675,1000.5,87.5,5.14,170,0,0,47.5,0
2022-11-21 12:45:00,10640,7.125,3.9325,999.75,87.25,5.14,165,0,0,33.75,0
2022-11-21 13:00:00,10698,7.33,4.19,999,87,5.14,160,0,0,20,0
2022-11-21 13:15:00,10763,7.53,4.555,998.75,87,4.885,162.5,0,0,25,0
2022-11-21 13:30:00,10817,7.73,4.92,998.5,87,4.63,165,0,0,30,0
2022-11-21 13:45:00,10734,7.93,5.285,998.25,87,4.375,167.5,0,0,35,0
2022-11-21 14:00:00,10639,8.13,5.65,998,87,4.12,170,0,0,40,0
2022-11-21 14:15:00,10707,8.18,5.5475,997.75,87,4.505,170,0,0,48.75,0
2022-11-21 14:30:00,10726,8.23,5.445,997.5,87,4.89,170,0,0,57.5,0
2022-11-21 14:45:00,10721,8.28,5.3425,997.25,87,5.275,170,0,0,66.25,0
2022-11-21 15:00:00,10714,8.33,5.24,997,87,5.66,170,0,0,75,0
2022-11-21 15:15:00,10716,8.32,5.2775,996.5,86.75,5.53,165,0,0,75,0
2022-11-21 15:30:00,10707,8.31,5.315,996,86.5,5.4,160,0,0,75,0
2022-11-21 15:45:00,10638,8.3,5.3525,995.5,86.25,5.27,155,0,0,75,0
2022-11-21 16:00:00,10725,8.29,5.39,995,86,5.14,150,0,0,75,0
2022-11-21 16:15:00,10857,8.2375,5.38,994.75,86,5.0125,150,0,0,56.25,0
2022-11-21 16:30:00,10907,8.185,5.37,994.5,86,4.885,150,0,0,37.5,0
2022-11-21 16:45:00,11049,8.1325,5.36,994.25,86,4.7575,150,0,0,18.75,0
2022-11-21 17:00:00,11273,8.08,5.35,994,86,4.63,150,0,0,0,0
2022-11-21 17:15:00,11231,8.01,5.39,993.75,86.5,4.3725,147.5,0.045,0,5,0
2022-11-21 17:30:00,11326,7.94,5.43,993.5,87,4.115,145,0.09,0,10,0
2022-11-21 17:45:00,11422,7.87,5.47,993.25,87.5,3.8575,142.5,0.135,0,15,0
2022-11-21 18:00:00,11374,7.8,5.51,993,88,3.6,140,0.18,0,20,0
2022-11-21 18:15:00,11253,7.67,5.2825,992.75,88.75,3.73,137.5,0.135,0,25,0
2022-11-21 18:30:00,11205,7.54,5.055,992.5,89.5,3.86,135,0.09,0,30,0
2022-11-21 18:45:00,11087,7.41,4.8275,992.25,90.25,3.99,132.5,0.045,0,35,0
2022-11-21 19:00:00,11072,7.28,4.6,992,91,4.12,130,0,0,40,0
2022-11-21 19:15:00,10939,7.23,4.5375,991.75,91,4.12,132.5,0,0,48.75,0
2022-11-21 19:30:00,10683,7.18,4.475,991.5,91,4.12,135,0,0,57.5,0
2022-11-21 19:45:00,10703,7.13,4.4125,991.25,91,4.12,137.5,0,0,66.25,0
2022-11-21 20:00:00,10498,7.08,4.35,991,91,4.12,140,0,0,75,0
2022-11-21 20:15:00,10289,7.0775,4.23,991,91.25,4.375,142.5,0.0325,0,75,0
2022-11-21 20:30:00,10059,7.075,4.11,991,91.5,4.63,145,0.065,0,75,0
2022-11-21 20:45:00,9901,7.0725,3.99,991,91.75,4.885,147.5,0.0975,0,75,0
2022-11-21 21:00:00,9890,7.07,3.87,991,92,5.14,150,0.13,0,75,0
2022-11-21 21:15:00,9644,7.07,3.7225,990.75,92,5.5275,155,0.0975,0,75,0
2022-11-21 21:30:00,9549,7.07,3.575,990.5,92,5.915,160,0.065,0,75,0
2022-11-21 21:45:00,9436,7.07,3.4275,990.25,92,6.3025,165,0.0325,0,75,0
2022-11-21 22:00:00,9559,7.07,3.28,990,92,6.69,170,0,0,75,0
2022-11-21 22:15:00,9549,7.095,3.405,990.25,92,6.4325,177.5,0,0,75,0
2022-11-21 22:30:00,9428,7.12,3.53,990.5,92,6.175,185,0,0,75,0
2022-11-21 22:45:00,9422,7.145,3.655,990.75,92,5.9175,192.5,0,0,75,0
2022-11-21 23:00:00,9328,7.17,3.78,991,92,5.66,200,0,0,75,0
2022-11-21 23:15:00,9239,7.0875,3.7875,991,91.75,5.4025,197.5,0,0,56.25,0
2022-11-21 23:30:00,9264,7.005,3.795,991,91.5,5.145,195,0,0,37.5,0
2022-11-21 23:45:00,9102,6.9225,3.8025,991,91.25,4.8875,192.5,0,0,18.75,0
2022-11-22 00:00:00,8855,6.84,3.81,991,91,4.63,190,0,0,0,0
2022-11-22 00:15:00,8639,6.7875,3.6325,991,91,4.8875,195,0,0,0,0
2022-11-22 00:30:00,8445,6.735,3.455,991,91,5.145,200,0,0,0,0
2022-11-22 00:45:00,8418,6.6825,3.2775,991,91,5.4025,205,0,0,0,0
2022-11-22 01:00:00,8281,6.63,3.1,991,91,5.66,210,0,0,0,0
2022-11-22 01:15:00,8067,6.4575,2.7825,991,90.75,5.9175,210,0,0,0,0
2022-11-22 01:30:00,8131,6.285,2.465,991,90.5,6.175,210,0,0,0,0
2022-11-22 01:45:00,8020,6.1125,2.1475,991,90.25,6.4325,210,0,0,0,0
2022-11-22 02:00:00,7969,5.94,1.83,991,90,6.69,210,0,0,0,0
2022-11-22 02:15:00,7873,5.84,1.6575,991.25,89.5,6.8175,210,0,0,0,0
2022-11-22 02:30:00,7907,5.74,1.485,991.5,89,6.945,210,0,0,0,0
2022-11-22 02:45:00,7863,5.64,1.3125,991.75,88.5,7.0725,210,0,0,0,0
2022-11-22 03:00:00,7734,5.54,1.14,992,88,7.2,210,0,0,0,0
2022-11-22 03:15:00,7742,5.385,1.1475,992,88,6.685,210,0,0,0,0
2022-11-22 03:30:00,7822,5.23,1.155,992,88,6.17,210,0,0,0,0
2022-11-22 03:45:00,7780,5.075,1.1625,992,88,5.655,210,0,0,0,0
2022-11-22 04:00:00,7876,4.92,1.17,992,88,5.14,210,0,0,0,0
2022-11-22 04:15:00,7925,4.88,1.06,992,88,5.27,207.5,0,0,0,0
2022-11-22 04:30:00,7827,4.84,0.95,992,88,5.4,205,0,0,0,0
2022-11-22 04:45:00,7771,4.8,0.84,992,88,5.53,202.5,0,0,0,0
2022-11-22 05:00:00,8054,4.76,0.73,992,88,5.66,200,0,0,0,0
2022-11-22 05:15:00,8207,4.68,0.69,992,88.5,5.53,197.5,0,0,10,0
2022-11-22 05:30:00,8404,4.6,0.65,992,89,5.4,195,0,0,20,0
2022-11-22 05:45:00,8542,4.52,0.61,992,89.5,5.27,192.5,0,0,30,0
2022-11-22 06:00:00,8953,4.44,0.57,992,90,5.14,190,0,0,40,0
2022-11-22 06:15:00,9201,4.495,0.7025,992,90,5.0125,190,0,0,40,0
2022-11-22 06:30:00,9455,4.55,0.835,992,90,4.885,190,0,0,40,0
2022-11-22 06:45:00,9761,4.605,0.9675,992,90,4.7575,190,0,0,40,0
2022-11-22 07:00:00,10036,4.66,1.1,992,90,4.63,190,0,0,40,0
2022-11-22 07:15:00,10219,4.7975,1.27,992,89.75,4.63,192.5,0,0,48.75,0
2022-11-22 07:30:00,10465,4.935,1.44,992,89.5,4.63,195,0,0,57.5,0
2022-11-22 07:45:00,10486,5.0725,1.61,992,89.25,4.63,197.5,0,0,66.25,0
2022-11-22 08:00:00,10546,5.21,1.78,992,89,4.63,200,0,0,75,0
2022-11-22 08:15:00,10615,5.3675,1.86,992.25,88.5,4.8875,200,0,0,75,0
2022-11-22 08:30:00,10703,5.525,1.94,992.5,88,5.145,200,0,0,75,0
2022-11-22 08:45:00,10779,5.6825,2.02,992.75,87.5,5.4025,200,0,0,75,0
2022-11-22 09:00:00,10809,5.84,2.1,993,87,5.66,200,0,0,75,0
2022-11-22 09:15:00,10685,5.895,2.225,992.75,87,5.53,195,0,0,75,0
2022-11-22 09:30:00,10862,5.95,2.35,992.5,87,5.4,190,0,0,75,0
2022-11-22 09:45:00,10960,6.005,2.475,992.25,87,5.27,185,0,0,75,0
2022-11-22 10:00:00,10980,6.06,2.6,992,87,5.14,180,0,0,75,0
2022-11-22 10:15:00,10943,6.12,2.62,992,87.5,5.27,180,0,0,75,0
2022-11-22 10:30:00,10973,6.18,2.64,992,88,5.4,180,0,0,75,0
2022-11-22 10:45:00,10887,6.24,2.66,992,88.5,5.53,180,0,0,75,0
2022-11-22 11:00:00,10924,6.3,2.68,992,89,5.66,180,0,0,75,0
2022-11-22 11:15:00,11011,6.5025,2.8875,992,88.5,5.7875,182.5,0,0,75,0
2022-11-22 11:30:00,11040,6.705,3.095,992,88,5.915,185,0,0,75,0
2022-11-22 11:45:00,11082,6.9075,3.3025,992,87.5,6.0425,187.5,0,0,75,0
2022-11-22 12:00:00,10920,7.11,3.51,992,87,6.17,190,0,0,75,0
2022-11-22 12:15:00,10701,7.1525,3.6125,992,87.25,6.0425,190,0,0,75,0
2022-11-22 12:30:00,10709,7.195,3.715,992,87.5,5.915,190,0,0,75,0
2022-11-22 12:45:00,10737,7.2375,3.8175,992,87.75,5.7875,190,0,0,75,0
2022-11-22 13:00:00,10746,7.28,3.92,992,88,5.66,190,0,0,75,0
2022-11-22 13:15:00,10811,7.425,4.1025,992,87.5,5.66,190,0,0,75,0
2022-11-22 13:30:00,10802,7.57,4.285,992,87,5.66,190,0,0,75,0
2022-11-22 13:45:00,10754,7.715,4.4675,992,86.5,5.66,190,0,0,75,0
2022-11-22 14:00:00,10587,7.86,4.65,992,86,5.66,190,0,0,75,0
2022-11-22 14:15:00,10528,7.99,4.815,992,86,5.66,192.5,0,0,75,0
2022-11-22 14:30:00,10604,8.12,4.98,992,86,5.66,195,0,0,75,0
2022-11-22 14:45:00,10641,8.25,5.145,992,86,5.66,197.5,0,0,75,0
2022-11-22 15:00:00,10619,8.38,5.31,992,86,5.66,200,0,0,75,0
2022-11-22 15:15:00,10476,8.4775,5.27,992,85.5,6.175,205,0,0,75,0
2022-11-22 15:30:00,10569,8.575,5.23,992,85,6.69,210,0,0,75,0
2022-11-22 15:45:00,10396,8.6725,5.19,992,84.5,7.205,215,0,0,75,0
2022-11-22 16:00:00,10350,8.77,5.15,992,84,7.72,220,0,0,75,0
2022-11-22 16:15:00,10323,8.635,5.0975,992,84.25,7.3325,217.5,0,0,61.25,0
2022-11-22 16:30:00,10385,8.5,5.045,992,84.5,6.945,215,0,0,47.5,0
2022-11-22 16:45:00,10610,8.365,4.9925,992,84.75,6.5575,212.5,0,0,33.75,0
2022-11-22 17:00:00,10745,8.23,4.94,992,85,6.17,210,0,0,20,0
2022-11-22 17:15:00,11060,8.3575,5.06,992.25,85.5,6.3,207.5,0,0,33.75,0
2022-11-22 17:30:00,11233,8.485,5.18,992.5,86,6.43,205,0,0,47.5,0
2022-11-22 17:45:00,11209,8.6125,5.3,992.75,86.5,6.56,202.5,0,0,61.25,0
2022-11-22 18:00:00,11190,8.74,5.42,993,87,6.69,200,0,0,75,0
2022-11-22 18:15:00,11388,8.77,5.4575,993,86.5,6.69,200,0,0,75,0
2022-11-22 18:30:00,11176,8.8,5.495,993,86,6.69,200,0,0,75,0
2022-11-22 18:45:00,10934,8.83,5.5325,993,85.5,6.69,200,0,0,75,0
2022-11-22 19:00:00,10784,8.86,5.57,993,85,6.69,200,0,0,75,0
2022-11-22 19:15:00,10620,8.7175,5.43,993,86,6.56,200,0,0,75,0
2022-11-22 19:30:00,10580,8.575,5.29,993,87,6.43,200,0,0,75,0
2022-11-22 19:45:00,10528,8.4325,5.15,993,88,6.3,200,0,0,75,0
2022-11-22 20:00:00,10505,8.29,5.01,993,89,6.17,200,0,0,75,0
2022-11-22 20:15:00,10304,8.255,4.8825,993,89.5,6.4275,200,0,0,75,0
2022-11-22 20:30:00,10247,8.22,4.755,993,90,6.685,200,0,0,75,0
2022-11-22 20:45:00,9995,8.185,4.6275,993,90.5,6.9425,200,0,0,75,0
2022-11-22 21:00:00,9753,8.15,4.5,993,91,7.2,200,0,0,75,0
2022-11-22 21:15:00,9633,8.1725,4.6575,993.25,91,6.815,202.5,0,0,75,0
2022-11-22 21:30:00,9575,8.195,4.815,993.5,91,6.43,205,0,0,75,0
2022-11-22 21:45:00,9352,8.2175,4.9725,993.75,91,6.045,207.5,0,0,75,0
2022-11-22 22:00:00,9453,8.24,5.13,994,91,5.66,210,0,0,75,0
2022-11-22 22:15:00,9352,8.2725,5.1725,994.25,91,5.66,212.5,0,0,75,0
2022-11-22 22:30:00,9243,8.305,5.215,994.5,91,5.66,215,0,0,75,0
2022-11-22 22:45:00,9075,8.3375,5.2575,994.75,91,5.66,217.5,0,0,75,0
2022-11-22 23:00:00,9228,8.37,5.3,995,91,5.66,220,0,0,75,0
2022-11-22 23:15:00,9045,8.475,5.48,995,90.25,5.53,217.5,0,0,75,0
2022-11-22 23:30:00,8939,8.58,5.66,995,89.5,5.4,215,0,0,75,0
2022-11-22 23:45:00,8869,8.685,5.84,995,88.75,5.27,212.5,0,0,75,0
2022-11-23 00:00:00,8723,8.79,6.02,995,88,5.14,210,0,0,75,0
2022-11-23 00:15:00,8433,8.8125,6.0475,995.25,87.75,5.14,210,0,0,75,0
2022-11-23 00:30:00,8148,8.835,6.075,995.5,87.5,5.14,210,0,0,75,0
2022-11-23 00:45:00,7878,8.8575,6.1025,995.75,87.25,5.14,210,0,0,75,0
2022-11-23 01:00:00,8009,8.88,6.13,996,87,5.14,210,0,0,75,0
2022-11-23 01:15:00,8003,8.7675,6.0425,996,87.25,5.0125,210,0,0,75,0
2022-11-23 01:30:00,7896,8.655,5.955,996,87.5,4.885,210,0,0,75,0
2022-11-23 01:45:00,7761,8.5425,5.8675,996,87.75,4.7575,210,0,0,75,0
2022-11-23 02:00:00,7753,8.43,5.78,996,88,4.63,210,0,0,75,0
2022-11-23 02:15:00,7702,8.5075,5.73,996,87.25,5.015,212.5,0,0,75,0
2022-11-23 02:30:00,7641,8.585,5.68,996,86.5,5.4,215,0,0,75,0
2022-11-23 02:45:00,7743,8.6625,5.63,996,85.75,5.785,217.5,0,0,75,0
2022-11-23 03:00:00,7589,8.74,5.58,996,85,6.17,220,0,0,75,0
2022-11-23 03:15:00,7683,8.68,5.505,996,84.75,6.17,217.5,0,0,75,0
2022-11-23 03:30:00,7603,8.62,5.43,996,84.5,6.17,215,0,0,75,0
2022-11-23 03:45:00,7644,8.56,5.355,996,84.25,6.17,212.5,0,0,75,0
2022-11-23 04:00:00,7694,8.5,5.28,996,84,6.17,210,0,0,75,0
2022-11-23 04:15:00,7637,8.435,5.2925,996.25,84.25,5.9125,210,0,0,75,0
2022-11-23 04:30:00,7848,8.37,5.305,996.5,84.5,5.655,210,0,0,75,0
2022-11-23 04:45:00,8063,8.305,5.3175,996.75,84.75,5.3975,210,0,0,75,0
2022-11-23 05:00:00,8330,8.24,5.33,997,85,5.14,210,0,0,75,0
2022-11-23 05:15:00,8312,8.155,5.2775,996.75,85,5.0125,207.5,0,0,56.25,0
2022-11-23 05:30:00,8402,8.07,5.225,996.5,85,4.885,205,0,0,37.5,0
2022-11-23 05:45:00,8677,7.985,5.1725,996.25,85,4.7575,202.5,0,0,18.75,0
2022-11-23 06:00:00,8958,7.9,5.12,996,85,4.63,200,0,0,0,0
2022-11-23 06:15:00,9142,7.6575,4.71,996,85,4.8875,200,0,0,0,0
2022-11-23 06:30:00,9412,7.415,4.3,996,85,5.145,200,0,0,0,0
2022-11-23 06:45:00,9668,7.1725,3.89,996,85,5.4025,200,0,0,0,0
2022-11-23 07:00:00,9974,6.93,3.48,996,85,5.66,200,0,0,0,0
2022-11-23 07:15:00,10235,6.83,3.285,996.5,85.5,5.8375,196.5,0,0,17,0
2022-11-23 07:30:00,10424,6.73,3.09,997,86,6.015,193,0,0,34,0
2022-11-23 07:45:00,10519,6.63,2.895,997.5,86.5,6.1925,189.5,0,0,51,0
2022-11-23 08:00:00,10589,6.53,2.7,998,87,6.37,186,0,0,68,0
2022-11-23 08:15:00,10548,6.505,2.66,997.5,87,6.3925,184.25,0,0,57,0
2022-11-23 08:30:00,10712,6.48,2.62,997,87,6.415,182.5,0,0,46,0
2022-11-23 08:45:00,10770,6.455,2.58,996.5,87,6.4375,180.75,0,0,35,0
2022-11-23 09:00:00,10631,6.43,2.54,996,87,6.46,179,0,0,24,0
2022-11-23 09:15:00,10704,6.515,2.5825,996,86.5,6.6525,178.5,0,0,24,0
2022-11-23 09:30:00,10753,6.6,2.625,996,86,6.845,178,0,0,24,0
2022-11-23 09:45:00,10663,6.685,2.6675,996,85.5,7.0375,177.5,0,0,24,0
2022-11-23 10:00:00,10739,6.77,2.71,996,85,7.23,177,0,0,24,0
2022-11-23 10:15:00,10720,6.99,2.9525,996,84.25,7.37,175.25,0,0,24.5,0
2022-11-23 10:30:00,10642,7.21,3.195,996,83.5,7.51,173.5,0,0,25,0
