timestamp,GEARBEARINGTEMP,SHAFTBEARINGTEMP,GENERATORBEARINGTEMP,COOLAIRTEMP,GENERATORTEMP,GEARBOXTEMP,POWER,OILCOOL
2020-09-03T00:45:00Z,62.93434328,20.692768,42.62385277,30.05930718,36.86986587,47.98766781,268.7701816,33.3027533
2020-09-03T01:00:00Z,60.74268509,19.23691352,40.88227513,28.2193996,33.98605984,46.34894775,78.72644905,30.76335919
2020-09-03T01:15:00Z,69.05788427,18.91589583,44.00687421,30.80508768,38.04945134,49.18259016,407.7876784,34.37122817
2020-09-03T01:30:00Z,71.38921407,18.45435462,44.45214415,31.57295674,40.26567616,51.92887581,327.8766236,36.27338955
2020-09-03T01:45:00Z,67.70956356,16.47052378,33.82820631,26.0717294,33.7066582,51.98694174,102.3379152,30.36986953
2020-09-03T02:00:00Z,69.94360528,18.43401039,36.35309118,28.37612425,37.02051056,53.55536966,323.4323382,33.28959643
2020-09-03T02:15:00Z,66.33300407,15.58169944,33.60160004,25.41679928,32.47211316,50.6931373,0.513632275,29.32151496
2020-09-03T02:30:00Z,67.41256164,16.8515425,36.15086531,27.29533283,34.88083462,51.12367065,141.7617065,31.48312331
2020-09-03T02:45:00Z,68.04461173,17.72807376,38.19436344,28.71226624,36.62574854,51.24002758,238.7217046,33.05987256
2020-09-03T03:00:00Z,67.8591243,17.88607592,39.31389132,29.28591673,37.1579731,50.78242537,254.7731935,33.56816088
2020-09-03T03:15:00Z,66.59321336,17.09449998,39.21233861,28.74511965,36.08755793,49.56630268,163.8993681,32.66441577
2020-09-03T03:30:00Z,68.2434201,18.86588336,42.40654414,31.21227291,39.3427484,50.39746511,361.6223715,35.57182028
2020-09-03T03:45:00Z,64.48142783,15.88051566,39.4839528,28.09678936,34.56978599,47.42894737,23.72108115,31.40588192
2020-09-03T04:00:00Z,66.49262763,17.96917379,43.08614798,30.93630386,38.36045334,48.51354804,257.1701641,34.78507759
2020-09-03T04:15:00Z,69.69969605,17.77956618,44.95116749,32.53081561,40.98379794,50.39358583,313.3594395,36.89564461
2020-09-03T04:30:00Z,72.51913277,16.73744566,35.97934736,27.15727494,35.42589126,52.65248561,427.8912407,31.99657598
2020-09-03T04:45:00Z,75.21367106,16.4274353,37.63454568,28.77685665,35.48830799,54.4341678,515.6632692,32.02133991
2020-09-03T05:00:00Z,77.18445296,17.00826383,45.45921754,32.2972177,40.34458154,55.9432669,619.2093784,36.41877014
2020-09-03T05:15:00Z,77.54374184,16.48407812,37.25265507,26.71918176,34.37196113,56.62552844,640.5969382,31.13914622
2020-09-03T05:30:00Z,76.95828745,16.48940645,41.02778263,29.78038316,36.60757685,56.16564811,659.9199136,33.10207187
2020-09-03T05:45:00Z,78.83973181,17.99309823,43.7283845,30.58708591,39.18183408,57.13016032,813.8246521,35.31905877
2020-09-03T06:00:00Z,77.20983184,17.58883386,36.94079459,26.52608206,34.00601297,56.72552276,683.6415179,30.78951335
2020-09-03T06:15:00Z,77.08771664,17.06245815,41.32068065,31.31756007,38.85925013,56.43073686,797.366937,35.04678175
2020-09-03T06:30:00Z,74.50119999,16.22542459,36.16805075,27.12833991,35.19104385,55.69396043,405.7636323,31.78130199
2020-09-03T06:45:00Z,73.08041827,15.06324118,35.71561366,27.66628377,34.84339429,54.31653372,366.5979485,31.41843036
2020-09-03T07:00:00Z,75.08546769,15.10516883,43.69879511,31.9257825,39.56428855,55.03211077,488.5199269,35.73519792
2020-09-03T07:15:00Z,75.98541552,14.94192132,39.30692013,29.01328046,37.76766573,55.90526834,517.5167587,34.10689244
2020-09-03T07:30:00Z,73.23857747,14.15525985,34.30895412,26.67278257,33.76677239,54.87392583,402.2946617,30.41487037
2020-09-03T07:45:00Z,72.03005517,14.19311997,40.80645859,30.08358557,37.90718046,53.69372412,271.6424179,34.24040467
2020-09-03T08:00:00Z,70.28852426,14.14218621,44.6720564,32.7316538,40.93540636,52.97671842,220.2947293,36.95574155
2020-09-03T08:15:00Z,66.25246649,14.07538417,41.87106052,30.22874126,39.76170224,52.26405473,17.20650069,36.12993525
2020-09-03T08:30:00Z,68.05489029,15.65873966,43.90551577,32.08641071,42.43258426,53.52912525,195.4017619,38.48316946
2020-09-03T08:45:00Z,68.55077385,14.30826205,37.44708804,27.02892984,33.61680954,50.90620566,226.4601087,30.5476063
2020-09-03T09:00:00Z,69.83335581,15.08139125,43.93634707,31.64900402,39.2047701,51.56628488,231.7134984,35.38226831
2020-09-03T09:15:00Z,69.70435135,15.31073037,40.58864948,29.50642878,38.36353096,51.92394224,198.448695,34.43532687
2020-09-03T09:30:00Z,71.14605963,15.118804,34.13197575,26.67522027,33.79847213,52.5528351,264.61901,30.39771843
2020-09-03T09:45:00Z,71.03601114,15.49061767,41.77600989,31.58736331,38.53878612,52.47294094,247.7795065,35.00990677
2020-09-03T10:00:00Z,70.64603618,15.94168684,41.49534,30.72515105,39.361837,52.67708642,228.5062852,35.5053509
2020-09-03T10:15:00Z,73.38245732,15.08597662,33.33872802,26.43513828,33.85915279,53.87768883,467.9053758,30.4938637
2020-09-03T10:30:00Z,77.82084764,16.26690704,42.78092712,32.32542484,39.69491604,55.97447659,708.2807012,35.69397196
2020-09-03T10:45:00Z,79.10482034,16.96404902,38.81828856,29.17793433,37.58828085,57.26019705,813.7966192,33.91889247
2020-09-03T11:00:00Z,78.51934603,17.06619885,34.24002513,26.49585792,34.08876929,57.14763255,773.685498,30.52019436
2020-09-03T11:15:00Z,76.24626753,17.18170546,42.99785032,31.61026863,38.65415313,55.91918067,633.9940535,34.82565009
2020-09-03T11:30:00Z,78.47067295,17.36041642,41.64289347,30.17970005,38.93655764,57.05617843,841.3838641,35.11758658
2020-09-03T11:45:00Z,79.68926024,17.51186771,38.18015519,27.23948271,35.77014092,58.11618993,1066.282814,32.11971217
2020-09-03T12:00:00Z,79.35412419,17.34876289,37.03163899,26.81862964,35.47966829,58.17454645,1049.216323,31.74634993
2020-09-03T12:15:00Z,77.23543918,16.33895104,34.90417459,27.01296657,34.1272559,56.48259075,740.5919412,30.72663218
2020-09-03T12:30:00Z,75.23765482,16.91433451,44.55161009,32.52829873,40.08244948,55.73339167,582.6698,36.10475472
2020-09-03T12:45:00Z,76.52954267,15.62036577,38.96401279,28.68471676,37.36510544,56.46710261,679.0470391,33.75871773
2020-09-03T13:00:00Z,77.94109752,15.06056711,35.62538141,27.52839402,34.70470588,56.73253907,787.201563,31.29111072
2020-09-03T13:15:00Z,76.81704035,15.07028509,43.04889852,32.1622253,40.18940661,56.43530231,654.5804467,36.31183298
2020-09-03T13:30:00Z,76.19291909,14.84485113,33.41419394,26.37821993,34.01553783,56.46724531,585.9953713,30.60873615
2020-09-03T13:45:00Z,74.93759465,15.1312564,39.39924738,30.41737742,37.84149599,55.30082905,493.1482664,34.1980514
2020-09-03T14:00:00Z,73.3205855,14.94532531,42.41643959,31.54093773,40.10291077,54.44938419,375.8947278,36.22327296
2020-09-03T14:15:00Z,73.88298613,14.05733716,32.87806663,26.300459,33.80292694,54.63505386,449.4349678,30.51365266
2020-09-03T14:30:00Z,79.14008083,14.63919534,41.2211042,32.11751749,41.5131323,56.53401812,1142.477587,37.30916771
2020-09-03T14:45:00Z,80.23731812,15.69435777,44.24993697,32.89371511,43.13630093,58.04677648,1210.412776,38.61420919
2020-09-03T15:00:00Z,79.31895753,16.11351278,43.02403399,30.7124093,40.16686542,57.45094692,1044.887214,35.9479105
2020-09-03T15:15:00Z,80.23832816,16.72700226,42.63239763,31.38891106,41.73006778,57.73295049,1361.288093,37.29230656
2020-09-03T15:30:00Z,82.60792711,17.94429534,49.93296228,38.47058911,54.06464344,58.9638638,1821.860561,48.10065678
2020-09-03T15:45:00Z,79.79766022,18.14419763,46.23086489,34.9581902,45.28713485,57.8652832,1199.008669,40.68466704
2020-09-03T16:00:00Z,77.03451072,17.97091099,40.36690543,30.30752256,38.62337981,56.64342046,633.7850253,34.6907387
2020-09-03T16:15:00Z,76.8540384,16.99984685,34.170517,26.1904443,33.86674557,56.56457715,751.7915728,30.43991133
2020-09-03T16:30:00Z,80.79122321,17.81100864,34.50323067,28.14089353,37.53454368,58.29893403,1260.150525,33.59146729
2020-09-03T16:45:00Z,80.61544223,18.73988882,33.67255624,29.95208336,39.5806954,58.07842091,1207.138619,35.60981666
2020-09-03T17:00:00Z,79.01286002,17.95959771,31.57240595,27.79593832,36.58099991,57.32426974,1019.857375,32.85479087
2020-09-03T17:15:00Z,77.63323935,17.15868576,31.06894962,26.23650633,33.92569138,56.72925201,810.8816979,30.68371007
2020-09-03T17:30:00Z,77.70034502,17.25118382,39.44050766,31.45171316,38.91675263,56.83610347,833.2493083,34.96159488
2020-09-03T17:45:00Z,79.20512311,17.90137892,36.58670942,29.91756578,39.20873833,57.77399949,996.9007756,35.18236805
2020-09-03T18:00:00Z,77.33806849,16.87550288,31.07877379,26.65703286,34.32623833,56.80546558,829.2828148,30.80731635
2020-09-03T18:15:00Z,78.4106496,16.98377032,39.22207941,31.9124782,40.1064932,56.68529272,816.4102709,36.0036735
2020-09-03T18:30:00Z,77.43697006,15.90152457,32.62601434,26.66336363,34.52980856,56.9827426,688.376272,31.05747137
2020-09-03T18:45:00Z,75.13512921,15.78139347,37.94331808,29.66044202,36.80817536,55.40503095,547.0677248,33.07724522
2020-09-03T19:00:00Z,74.18032017,15.91734402,43.8655876,32.49683849,40.64105194,54.88709747,462.6554511,36.71145049
2020-09-03T19:15:00Z,77.60345481,15.0856257,34.14764254,27.07652461,35.70851434,56.92463498,748.8407942,32.2104652
2020-09-03T19:30:00Z,75.45165563,15.11027183,34.54949183,28.45670057,35.27734959,55.89127759,568.583967,31.84066479
2020-09-03T19:45:00Z,76.57802704,15.06186363,40.35209542,31.45049955,39.7755019,56.53488701,666.3900714,35.97937081
2020-09-03T20:00:00Z,77.55065808,15.08134132,30.57323145,25.48770954,34.018291,56.72231882,766.9741646,30.52828012
2020-09-03T20:15:00Z,79.63857255,15.08674717,28.73985363,26.8082753,36.80542522,57.93528376,1289.668282,32.90655131
2020-09-03T20:30:00Z,81.6022179,15.42889462,32.61051585,33.26812816,47.42576322,58.77895862,1776.680889,42.17987888
2020-09-03T20:45:00Z,80.76370227,16.67200909,35.56744032,34.14808334,46.72835807,58.65451049,1550.522017,41.92035202
2020-09-03T21:00:00Z,82.39553014,17.05365641,35.87702774,36.60468969,51.95445897,59.02358879,1964.488145,46.24682114
2020-09-03T21:15:00Z,83.04492366,17.76327503,38.09084342,40.02720745,56.82228766,59.82877688,2044.44249,50.47719025
2020-09-03T21:30:00Z,83.44914978,17.94354653,39.22491438,42.72427224,60.57250753,59.82159452,2134.249034,54.02015695
2020-09-03T21:45:00Z,82.92772341,18.66441523,39.62673171,43.828093,61.55539152,59.7286771,2090.2959,54.64233397
2020-09-03T22:00:00Z,82.606713,19.87748551,39.07926731,41.75067364,56.84208663,58.85975829,1763.935791,50.85884881
2020-09-03T22:15:00Z,81.83289913,19.70434317,36.24094645,37.32401255,50.05415265,58.70056498,1530.737839,44.74528053
2020-09-03T22:30:00Z,80.49000103,19.50352952,33.20457639,32.7729696,43.2981681,58.0259054,1277.880837,38.63387527
2020-09-03T22:45:00Z,80.44417284,19.05563382,31.14920031,30.36400731,40.5527314,57.9800249,1251.124962,36.34572234
2020-09-03T23:00:00Z,81.76544891,19.53556957,33.49475685,32.289443,44.73885246,58.87278761,1556.991316,39.7711494
2020-09-03T23:15:00Z,80.64580072,19.30802138,32.75644089,30.97584508,41.49074312,58.49242771,1299.101579,36.9840111
2020-09-03T23:30:00Z,80.39506857,18.95032392,31.01505492,29.15158294,40.10783273,58.36576707,1412.940098,35.78149842
2020-09-03T23:45:00Z,81.28414368,18.55378986,30.85831092,30.24892747,41.58295311,58.91003822,1447.916564,37.11536982
2020-09-04T00:00:00Z,81.98127639,18.95432192,29.85991549,31.97163255,45.88741477,59.28992277,1792.920687,40.54584727
2020-09-04T00:15:00Z,82.19777881,18.30932419,30.94135665,33.52241481,47.42875989,59.05437691,1725.592086,42.020642
2020-09-04T00:30:00Z,82.17267185,18.43312887,30.90794248,34.6153093,48.94648028,59.41370173,1768.896773,43.58762423
2020-09-04T00:45:00Z,81.34276756,17.99441824,30.32545589,31.74395186,44.48450902,58.6703763,1590.951468,39.54424237
2020-09-04T01:00:00Z,82.7119882,18.03611239,32.96685152,35.28087035,52.55536286,59.9190448,2129.722964,46.55184785
2020-09-04T01:15:00Z,82.88617787,18.79909041,33.27552717,37.03648132,53.57801641,59.65022451,1979.947833,47.43991122
2020-09-04T01:30:00Z,81.47303895,18.00200452,31.67489869,35.09920944,49.33042975,59.23128053,1666.078102,43.79860875
